"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045589","regulation of regulatory T cell differentiation","21/4541","36/18870",1.13398807307448e-05,0.000206444822898733,NA,"HLA-DRA/LILRB4/VSIR/SOCS1/KAT2A/BCL6/DUSP10/LAG3/SOX12/KLHL25/CD28/LILRB2/LGALS9/CTLA4/CR1/HLA-DRB1/FANCA/BTN2A2/CD46/FOXO3/MDK",21
"GO:0032091","negative regulation of protein binding","36/4541","77/18870",1.14271656528371e-05,0.000207434341346457,NA,"IFIT1/IFIT2/LRRK2/DACT1/ATP2A3/NOG/CDKN1A/TMC8/DDX11/DVL1/ZFPM1/AKT1/PPP1CA/PDGFB/GTF2F1/CSNK1E/RACK1/BAX/LRPAP1/SYMPK/CARD16/ACTB/RALB/B2M/DNAJB2/PEX14/BAG2/ADAM15/CAMK1/PRKCD/SLPI/DAB2/PIN1/SORL1/ARRB2/KDM1A",36
"GO:1904951","positive regulation of establishment of protein localization","112/4541","324/18870",1.15613435436632e-05,0.000209266962590616,NA,"DNM1L/PTP4A3/BBC3/PLK3/ABCG1/FLNA/TLR4/TTN/TLR2/RAC2/ADORA2A/CD33/BAIAP3/APBB1/JUP/TGFB1/VPS28/PLA2G6/ITGB2/TRIM28/MYO18A/IL1B/ATP13A2/B3GAT3/ERBB2/RNF31/ADAM8/NR1H2/JAK2/ZC3H12A/PTPN23/ARHGEF5/GPR68/BLK/CIB1/WLS/ADAM9/CD81/KCNN4/USP36/CAPN10/RACK1/GAS6/STOM/PIK3R1/CEP131/BAP1/GPR27/ACSL4/FIS1/SREBF2/CD38/BAD/LRRC8A/AKT2/CLN3/ERGIC3/TCAF2/TCF7L2/MYO1C/PRKCZ/HRAS/SIRT6/NLGN2/ZDHHC2/STX4/BAG3/ANK3/RIPOR1/SRC/ITGAM/CAMK1/PRKCD/GPER1/IRS2/PRKACA/SOX4/PRR5L/HIF1A/GNA11/HYAL2/CD2AP/ANG/TRPM4/F2RL1/NADK/OAZ1/P2RX7/CRYZL2P-SEC16B/PCK2/MAVS/CHP1/OAZ2/HLA-DRB1/PTGS2/HCAR2/SORL1/FYN/SMAD3/IPO5/RUFY3/PRNP/CCT4/TOMM70/TOMM7/PRKCE/MTCL1/RAN/ABAT/RAPGEF3/IGF1/MAPK14",112
"GO:0060907","positive regulation of macrophage cytokine production","16/4541","24/18870",1.18574515269529e-05,0.000214011711083886,NA,"CD36/TLR4/SPON2/TLR7/GPRC5B/CARD9/LILRB1/PYCARD/CD74/TICAM1/MYD88/NOD2/PLCG2/P2RX7/NOD1/PANX1",16
"GO:0032945","negative regulation of mononuclear cell proliferation","40/4541","89/18870",1.25214132549923e-05,0.000225349663123419,NA,"CD86/IDO1/PDCD1LG2/PKN1/MNDA/LYN/BTK/LILRB4/PTPN6/SCRIB/TSPAN32/VSIR/ERBB2/SLC4A2/TNFRSF14/ZBTB7B/HAVCR2/IL2RA/PELI1/PAWR/MAD1L1/VSIG4/LILRB2/TYROBP/LILRB1/LST1/LGALS9/CEBPB/CTLA4/CD274/CR1/PDE5A/CBLB/CD300A/HLA-DRB1/ARG1/LGALS9C/PRNP/TNFRSF13B/BTN2A2",40
"GO:0001933","negative regulation of protein phosphorylation","106/4541","304/18870",1.2844514940254e-05,0.000230505981791054,NA,"FKBP8/MVP/PKN1/PKIA/LRRK2/DUSP6/IRAK3/LYN/RGS2/SLC8A1/RABGEF1/ZGPAT/PDE4D/LILRB4/CDKN1A/HHEX/PID1/DGKQ/RGS14/CTDSP1/EPHA1/TGFB1/PTPN6/CORO1C/EPHB2/LATS2/IL1B/DVL1/TRIB2/AKT1/MICAL1/C9orf72/OCLN/SOCS1/ZFYVE28/ZC3H12A/DUSP16/HGF/CIB1/LAX1/TRIB1/TSC2/DUSP10/DMTN/CACTIN/RACK1/BAX/SMPD1/PARP14/PRKAR1B/SIRT2/CALM2/SH3BP5L/MEN1/PPP2R1A/DBNDD1/PRKCZ/TESK1/NCK2/PRKAR2B/HSPB1/CHMP6/SPRED1/SEMA4D/PTPN22/RB1/DUSP7/PIK3CB/CEBPA/NLRP12/SIRPA/PYCARD/GSTP1/LRRK1/MYADM/PRKCD/ENG/HEG1/PRR5L/HYAL2/PPM1F/DUSP3/CBLB/PTK6/RASSF2/CD300A/CHP1/IGFBP3/TFAP4/GNAQ/SORL1/IPO5/PTPRO/DNAJC10/PRNP/ADARB1/ARRB2/PTPRC/PAQR3/NNT/RTRAF/PTPRJ/TRIB3/PTEN/DNAJC3/KIRREL1",106
"GO:0006968","cellular defense response","27/4541","52/18870",1.30153440746134e-05,0.000232908103198834,NA,"LGALS3BP/TCIRG1/LSP1/MNDA/PRF1/NCF2/ITK/ADORA2A/FCMR/CD300C/CCR6/KIR3DL2/LY96/CLEC5A/ITGB1/PTK2B/RELA/TRAT1/LILRB2/NCF1/CXCR2/TYROBP/C5AR1/SH2D1A/KLRG1/CCR5/CCR2",27
"GO:0031647","regulation of protein stability","112/4541","325/18870",1.3513536998698e-05,0.000241138157379033,NA,"RPL5/QRSL1/HSPA1B/CTSH/FLOT1/SREBF1/LRRK2/FLNA/DACT1/HIP1R/BCL2/WDR81/HCFC1/SERF1A/MAPK8IP3/NOP53/TELO2/DVL1/NCLN/GAPDH/POLR2E/STUB1/GIPC1/NR1D1/KAT2A/CDC37/PIM2/CD81/USP36/CMTM6/WIZ/SEC16A/B4GALT5/PEX6/PIM1/LSS/PFN1/RAD23A/MFSD1/PIK3R1/USP19/FLOT2/DNLZ/RUVBL2/DPM2/BAG6/TADA3/TMEM25/RNF139/CTNND1/WNT10B/SERF2/STK3/MYLIP/SIRT6/CCDC88C/TNIP2/LAMP2/UBE2B/DDRGK1/BAG3/BAG2/GRN/IFI30/TYROBP/GSN/PYCARD/TREX1/SRC/PYHIN1/EPHA4/HSPA1A/PRKCD/TESC/SOX4/HIP1/GLMP/AAK1/CREBBP/ISOC2/CTSA/PIN1/DPM3/RASSF2/CHP1/PFN2/TMEM88/ASPH/NEDD4L/GNAQ/HSP90AB1/SMAD3/RPL11/RNF149/SUGT1/PRNP/NAA15/TRIM44/RPS7/URI1/CCT4/TOMM7/USP28/PYURF/TP53/TBL1X/HDAC8/SAV1/DDI2/IGF1/GTPBP4/PTEN",112
"GO:0038061","non-canonical NF-kappaB signal transduction","59/4541","148/18870",1.38494892702619e-05,0.00024643483873836,NA,"CD86/EIF2AK2/IFI35/PTP4A3/BCL3/NMI/TLR4/LIME1/TLR2/CD27/NLRC3/TLR7/NLRP2/SASH1/IL1B/ACTN4/EDAR/AKT1/TLR6/HAVCR2/PPP4C/NR3C2/HDAC7/ZC3H12A/MAP3K14/TRAF2/TRIM56/TRADD/EDA/NFAT5/IRAK1/NFKB2/REL/UACA/ILK/BIRC3/RELA/IL18/RIPK3/AGER/PTPN22/RPS3/SPI1/NLRP12/CHI3L1/ADGRG3/PYCARD/SPHK1/LGALS9/NLRP3/RTKN2/RELB/NOD2/CREBBP/RASSF2/TNFSF14/LITAF/TRIM44/NOD1",59
"GO:0032479","regulation of type I interferon production","51/4541","123/18870",1.45653861901081e-05,0.000257717324751379,NA,"ISG15/OAS3/IRF7/XAF1/STAT1/OAS1/IRF8/OAS2/NMI/IFIH1/FLOT1/DHX58/TLR4/SIGLEC1/TLR8/TLR2/NLRC3/TICAM2/TLR7/ARRDC4/GAPDH/HAVCR2/TRIM56/IRF3/CACTIN/IRAK1/PQBP1/REL/RNF26/CGAS/KLHL22/NLRX1/PTPRS/PTPN22/CD14/SYK/TYROBP/SIRPA/LILRB1/PYCARD/TREX1/IRF5/TICAM1/MYD88/RELB/PLCG2/MAVS/RNF135/TOMM70/TRIM38/POLR3D",51
"GO:0032606","type I interferon production","51/4541","123/18870",1.45653861901081e-05,0.000257717324751379,NA,"ISG15/OAS3/IRF7/XAF1/STAT1/OAS1/IRF8/OAS2/NMI/IFIH1/FLOT1/DHX58/TLR4/SIGLEC1/TLR8/TLR2/NLRC3/TICAM2/TLR7/ARRDC4/GAPDH/HAVCR2/TRIM56/IRF3/CACTIN/IRAK1/PQBP1/REL/RNF26/CGAS/KLHL22/NLRX1/PTPRS/PTPN22/CD14/SYK/TYROBP/SIRPA/LILRB1/PYCARD/TREX1/IRF5/TICAM1/MYD88/RELB/PLCG2/MAVS/RNF135/TOMM70/TRIM38/POLR3D",51
"GO:0043393","regulation of protein binding","57/4541","142/18870",1.51078926243593e-05,0.000265822948717429,NA,"IFIT1/IFIT2/FLOT1/LRRK2/DACT1/PKD1/ATP2A3/HIP1R/NOG/CDKN1A/TMC8/DDX11/LDLRAP1/DVL1/ZFPM1/AKT1/PPP1CA/PDGFB/HDAC5/BLK/GTF2F1/CSNK1E/RACK1/BAX/LRPAP1/SYMPK/CARD16/TCF7L2/ACTB/STK3/RALB/B2M/DNAJB2/PEX14/BAG2/LRP1/ADAM15/CAMK1/MMP9/PRKCD/PRKACA/SLPI/DAB2/DTX3L/PIN1/SORL1/RPL11/ADD2/ARRB2/HDAC4/RAN/PRMT7/RAPGEF2/KDM1A/TRIB3/NVL/AKTIP",57
"GO:0043405","regulation of MAP kinase activity","57/4541","142/18870",1.51078926243593e-05,0.000265822948717429,NA,"FLT3/MAP3K4/LRRK2/TLR4/IRAK3/LYN/RGS2/RGS14/THBS1/TGFB1/SASH1/MAP3K11/IL1B/TRIB2/ERBB2/MAP4K2/TLR6/ADAM8/VEGFA/HGS/PAK1/ARHGEF5/PDGFB/DUSP16/LAX1/ADAM9/TRIB1/TRAF2/DUSP10/MAP3K10/MAP2K7/FGFR1/SMPD1/IRAK1/HRAS/PTPN22/DUSP7/PIK3CB/RPS3/S100A12/RASGRP1/GSTP1/PRKCD/INSR/KSR1/HYAL2/NOD2/CD300A/SORL1/CD40/ERP29/ERN1/PAQR3/PTPRJ/ROBO1/TRIB3/MAP3K13",57
"GO:0002828","regulation of type 2 immune response","20/4541","34/18870",1.54474429993126e-05,0.000270287342924083,NA,"RSAD2/CD86/IDO1/TBX21/BCL6/CD81/HLX/ANXA1/IL4R/IL27RA/PRKCZ/IL18/CD74/RARA/NLRP3/GATA3/NOD2/ASCL2/ARG1/CCR2",20
"GO:0007035","vacuolar acidification","20/4541","34/18870",1.54474429993126e-05,0.000270287342924083,NA,"TCIRG1/DMXL2/CLIC4/ATP6V0C/CREG1/ATP6V1B2/ATP6V0E2/ATP6V1A/TMEM106B/CLN3/PPT1/ATP6AP2/GRN/SLC11A1/ATP6V0D1/ATP6V0B/CLN6/ATP6V0A1/RNASEK/ATP6V1F",20
"GO:0072538","T-helper 17 type immune response","25/4541","47/18870",1.56805333561381e-05,0.000273605760693391,NA,"ARID5A/JUNB/CLEC7A/TBX21/SLAMF6/RORC/PRKCQ/EPHB2/LY9/NOTCH1/ZBTB7B/TYK2/JAK2/ZC3H12A/LOXL3/BATF/IL12RB1/CLEC6A/IL27RA/RORA/CARD9/IL17RA/ASCL2/IRF4/IL6R",25
"GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","47/4541","111/18870",1.6162503330879e-05,0.000281236487517146,NA,"MYC/BBC3/CLEC7A/LCK/NLRC4/CTSD/ATP2A3/PMAIP1/HIP1R/NLRP2/TNFSF10/NDUFA13/PIDD1/JAK2/CASP1/RACK1/CYCS/BAX/FIS1/BAD/FAS/UACA/PRR7/NLRP1/RPS3/S100A9/S100A8/CARD9/SYK/NLRP12/GSN/PYCARD/DAPK1/LGALS9/GPER1/NLRP3/HIP1/PPM1F/ACVR1C/GRAMD4/SMAD3/EIF2AK3/COL4A3/NOD1/BID/IFT57/ROBO1",47
"GO:0070231","T cell apoptotic process","29/4541","58/18870",1.62503780878795e-05,0.000281986588362405,NA,"IDO1/BCL3/IL7R/BCL11B/CD27/PDCD1/BCL2/PRKCQ/PRKD2/LGALS3/AKT1/ADAM8/IL2RA/JAK3/SLC46A2/BAX/FAS/RIPK3/LGALS9/CD274/HIF1A/P2RX7/PRELID1/RPS6/GPAM/LIPA/DNAJA3/TP53/DFFA",29
"GO:0030168","platelet activation","54/4541","133/18870",1.70564785905982e-05,0.000295161424841148,NA,"P2RX1/DGKG/FLNA/TLR4/HBB/LYN/LCK/FCER1G/DGKZ/PLSCR1/DGKQ/FERMT3/PTPN6/PRKCQ/TXK/TSPAN32/CD40LG/JAK2/PDGFB/IL6ST/TLN1/PLA2G4A/DGKA/MYH9/GP5/DGKH/VAV3/ILK/ACTB/PRKCA/NOS3/MERTK/HSPB1/FIBP/VAV1/PIK3CB/C1GALT1C1/CD9/SYK/THBD/SRC/EMILIN2/AXL/PRKCD/VAV2/VWF/PLCG2/DGKE/SRF/GNAQ/CD40/FUNDC2/F11R/MAPK14",54
"GO:0070664","negative regulation of leukocyte proliferation","42/4541","96/18870",1.73111440714803e-05,0.000298747661660971,NA,"CD86/IDO1/PDCD1LG2/PKN1/MNDA/LYN/BTK/LILRB4/PTPN6/SCRIB/TSPAN32/VSIR/ERBB2/SLC4A2/TNFRSF14/ZBTB7B/HAVCR2/IL2RA/PELI1/BCL6/PAWR/MAD1L1/VSIG4/LILRB2/TYROBP/LILRB1/LST1/GSTP1/LGALS9/CEBPB/CTLA4/CD274/CR1/PDE5A/CBLB/CD300A/HLA-DRB1/ARG1/LGALS9C/PRNP/TNFRSF13B/BTN2A2",42
"GO:0032733","positive regulation of interleukin-10 production","23/4541","42/18870",1.82637061648396e-05,0.000314325369214002,NA,"ISG15/BCL3/CLEC7A/LILRA5/TLR4/TLR2/RBM47/CD40LG/HGF/CD83/PRKCZ/SASH3/CD28/SYK/TIGIT/PYCARD/LGALS9/CD274/F2RL1/NOD2/PLCG2/IRF4/CD46",23
"GO:0031334","positive regulation of protein-containing complex assembly","74/4541","198/18870",1.83910695879817e-05,0.000315654897369746,NA,"ISG15/ABCA1/HSPA1B/CD36/CLEC7A/TLR4/CCR7/CARMIL2/BTK/HIP1R/BIN1/TRABD2A/PIEZO1/TGFB1/GIT1/LGALS3/CDC42EP2/SKAP1/TLR6/VEGFA/NR1H2/STUB1/OCLN/PAK1/GBP5/ARHGEF5/PFN1/RACK1/BAX/CDC42EP4/MLST8/NUMA1/NRG1/TPPP3/ARL2/EVL/WNT10B/MED25/PTK2B/ABCA3/NCK2/CDC42EP1/PTPN22/CDC42EP3/NEK7/SLF1/RPS3/FES/HCK/SYK/PYCARD/SRC/HSPA1A/MYD88/FSCN1/BAIAP2/BMF/PLCG2/VASP/NCKAP1/MAVS/PFN2/SLAIN1/PSRC1/TFRC/CARMIL1/PRKCE/BID/TP53/CKAP5/CAND1/FER/LCP1/KIRREL1",74
"GO:0010506","regulation of autophagy","120/4541","355/18870",1.87662998665167e-05,0.000321219899073882,NA,"FKBP8/LAMP3/DNM1L/TRIM6/PLK3/ATG2A/SREBF1/WASHC1/LRRK2/MEFV/TSPO/BCL2/PLEKHF1/TECPR1/USP20/CAPN1/GAPDH/ATP13A2/RNF31/AKT1/C9orf72/SLC7A5/ATP6V0C/RPTOR/ZC3H12A/NLRP6/ULK1/TOM1/HGF/SVIP/OSBPL7/STK11/WDR6/PIM2/TSC2/SESN3/USP36/DAPK3/MAPK3/WDR24/ORMDL3/ATP6V1B2/SPTLC2/TPCN1/ATP6V0E2/ATP6V1A/NPRL3/SREBF2/ULK3/WIPI1/KEAP1/SUPT5H/OPTN/SIRT2/SCOC/BAD/MLST8/EHMT2/SNRNP70/CDK16/DRAM1/WDR41/BNIP3L/CLN3/CPTP/LZTS1/GPSM1/RALB/KLHL22/FOXK1/ATG101/EXOC7/HSPB1/SNX18/PTPN22/TBC1D25/MID2/PIK3CB/BAG3/FYCO1/HMOX1/PYCARD/DAPK1/PSAP/TFEB/ATP6V0D1/PRKACA/QSOX1/TICAM1/HIF1A/BMF/ATP6V0B/TRIM22/NOD2/DAPK2/ATP6V0A1/CTSA/TPCN2/CAMKK2/GPR137/RAB39B/CAPNS1/ENDOG/TRIM5/SNX5/VDAC1/NOD1/ERN1/TRIM38/MTCL1/RUBCN/VPS13C/TP53/SLC25A4/LARP1/TBC1D14/ERCC4/FOXO3/DRAM2/TRIB3",120
"GO:0051098","regulation of binding","93/4541","262/18870",1.92751712456545e-05,0.000329036053323517,NA,"IFIT1/IFIT2/PARP9/TRIM6/BCL3/FLOT1/LRRK2/DACT1/LEF1/PKD1/ATP2A3/HIP1R/NOG/CDKN1A/TGFB1/TMC8/DDX11/LDLRAP1/DVL1/ZFPM1/AKT1/PPP1CA/SKI/EDF1/JAK2/DOT1L/PDGFB/HDAC5/BLK/GTF2F1/PBXIP1/CSNK1E/RACK1/EIF3C/CLIC2/BAX/LRPAP1/SYMPK/SIRT2/CARD16/CYP2D6/ZBTB7A/MED25/ACD/GPSM1/TCF7L2/ACTB/STK3/RALB/MAD2L2/HABP4/B2M/DNAJB2/RB1/DDRGK1/PEX14/BAG2/LRP1/GZMA/PLAUR/ADAM15/PYHIN1/EPHA4/RARA/CAMK1/MMP9/PRKCD/PRKACA/SLPI/GATA3/DAB2/DTX3L/STMN1/PIN1/TFAP4/SORL1/RPL11/ADD2/CCPG1/NUCKS1/ARRB2/HDAC4/RAN/NME1/PRMT7/IGF1/ERCC4/RAPGEF2/KDM1A/GTPBP4/TRIB3/NVL/AKTIP",93
"GO:0032740","positive regulation of interleukin-17 production","17/4541","27/18870",1.94488868262953e-05,0.000330211693042679,NA,"ARID5A/BTK/SLAMF6/TGFB1/PRKCQ/LY9/SLC7A5/ZBTB7B/TYK2/JAK2/IL15/IL18/CARD9/SPHK1/MYD88/NOD2/RFTN1",17
"GO:0046339","diacylglycerol metabolic process","17/4541","27/18870",1.94488868262953e-05,0.000330211693042679,NA,"DGKG/DGKZ/PNPLA2/DGKQ/LIPE/DGAT1/DGKA/PLB1/DGKH/DGAT2/DAGLA/ANG/DGKE/PLA2G15/GPAM/PGS1/AVIL",17
"GO:0051348","negative regulation of transferase activity","82/4541","225/18870",1.97786037446682e-05,0.000334907056418455,NA,"RPL5/MIDN/MVP/WASHC1/PKIA/IRAK3/LYN/RGS2/SLC8A1/ZGPAT/LILRB4/CDKN1A/HHEX/RGS14/EPHA1/CORO1C/EPHB2/LATS2/IL1B/DVL1/PIK3IP1/TRIB2/AKT1/PNKP/ZFYVE28/DUSP16/LAX1/TRIB1/TSC2/DUSP10/PHPT1/LIMK1/SMPD1/PRDX3/PRKAR1B/SH3BP5L/MEN1/DBNDD1/MAD2L1/TESK1/MAD2L2/XRCC1/PRKAR2B/HSPB1/CHMP6/SPRED1/PTPN22/RB1/DUSP7/PIK3CB/BAG2/CEBPA/PYCARD/SRC/GSTP1/PRKCD/IRS2/HEG1/HYAL2/PPM1F/DUSP3/DTX3L/CBLB/PTK6/CD300A/CHP1/TFAP4/GNAQ/SORL1/IPO5/RPL11/PTPRO/RPS7/ADARB1/PTPRC/RUBCN/TP53/PAQR3/RTRAF/PTPRJ/TRIB3/PTEN",82
"GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","9/4541","10/18870",2.1085033965612e-05,0.00035458545371549,NA,"FGL2/LGALS3/HAVCR2/CD81/ITGAL/LILRB1/HLA-DMB/LGALS9/ICAM1",9
"GO:0015911","long-chain fatty acid import across plasma membrane","9/4541","10/18870",2.1085033965612e-05,0.00035458545371549,NA,"CD36/THBS1/ACSL1/AKT1/SLC2A1/SLC27A1/AKT2/IRS2/SLC27A5",9
"GO:0002752","cell surface pattern recognition receptor signaling pathway","33/4541","70/18870",2.11096277414366e-05,0.00035458545371549,NA,"OAS1/SCIMP/IFI35/NMI/TLR4/LYN/PIK3AP1/TLR2/CYBA/TICAM2/TLR6/TLR1/NR1D1/TLR5/PELI1/NAGLU/ECSIT/LY96/PIK3R1/IRAK1/RELA/TNIP2/WDFY1/PTPN22/FCN1/CD14/NINJ1/LILRA2/MYD88/F2RL1/NOD2/MFHAS1/PRKCE",33
"GO:0031589","cell-substrate adhesion","120/4541","356/18870",2.16838880857012e-05,0.000363262795350617,NA,"OLFM4/CD36/SPOCK2/FLNA/SIGLEC1/CORO1A/CCR7/DOCK5/PKD1/BST1/CD3E/CD96/RAC2/UNC13D/ZYX/BCL2/THBS1/FERMT3/RIN2/JUP/EPHA1/MINK1/CORO1C/ITGB2/NID1/ACTN4/MYO1G/ACTN1/SORBS3/SKAP1/NOTCH1/TNXB/GBP1/VEGFA/FBLN2/PPARD/JAK2/RELL2/HPSE/PDGFB/ITGB7/BCL6/CIB1/ADAM9/DAPK3/FBLN5/PREX1/DMTN/TLN1/BCR/TRIOBP/EDA/CDK6/GAS6/PIK3R1/LIMS2/ITGA3/ITGA1/SLC9A1/ARL2/ILK/P4HB/LDB1/ITGB1/ITGAL/TBCD/PTK2B/PRKCZ/TESK1/DDR1/MERTK/PARVG/ACVRL1/TAOK2/PIK3CB/ITGA5/CSF1/ITGAX/ADAM15/SRC/ITGAM/AXL/MYADM/RRAS/EPHB3/VWF/ITGA9/PPM1F/MMP14/PHLDB2/COL5A3/DUSP3/DAB2/SRF/JAM3/CCL28/PXN/CASS4/PARVB/SMAD3/EPHB1/PTPRK/PTPRO/ITGB4/GCNT2/PTK2/PRKX/SNED1/CARMIL1/PRKCE/MACF1/PTPRJ/LIMCH1/FER/WHAMM/DMP1/LAMA5/PTEN/MDK/WDPCP",120
"GO:0002347","response to tumor cell","24/4541","45/18870",2.18110186441167e-05,0.000364423359255415,NA,"HLA-A/NKG7/PRF1/KLF4/TGFB1/PRDX2/NOTCH1/HAVCR2/AHR/NECTIN2/RELA/MICA/DLEC1/SPI1/ADAM15/DAPK1/CD226/CD274/ABI3/PVR/CD160/NOTCH2/HLA-DRB1/GSDME",24
"GO:0050817","coagulation","83/4541","229/18870",2.22775681305711e-05,0.000370254357927355,NA,"SERPING1/ITPK1/P2RX1/DGKG/CD36/FLNA/TLR4/HBB/LYN/LCK/FCER1G/ADORA2A/DGKZ/PLSCR1/DGKQ/THBS1/FERMT3/PTPN6/PRKCQ/TXK/EPHB2/TSPAN32/PRDX2/CD40LG/JAK2/HPSE/PDGFB/ENPP4/WAS/IL6ST/DMTN/HPS6/TLN1/PLA2G4A/ANXA5/DGKA/GAS6/MYH9/GP5/DGKH/RAB27A/VAV3/ILK/ACTB/PRKCA/NOS3/MERTK/HSPB1/FIBP/VAV1/PIK3CB/VKORC1/C1GALT1C1/CD9/F13A1/SERPINA1/SYK/PLAUR/THBD/SRC/EMILIN2/AXL/PRKCD/VAV2/ADTRP/ENTPD1/VWF/F2RL1/F5/PLCG2/DGKE/SRF/CD59/SERPINF2/GNA12/LMAN1/GNAQ/CD40/ST3GAL4/FUNDC2/F11R/ANO6/MAPK14",83
"GO:0097191","extrinsic apoptotic signaling pathway","83/4541","229/18870",2.22775681305711e-05,0.000370254357927355,NA,"IFI6/ATF3/IFI27/HSPA1B/DEDD2/MKNK2/TLR4/LTB/CD27/PMAIP1/LTBR/TNFSF10/MAL/BCL2/THBS1/NDUFA13/TGFB1/TMC8/CTNNA1/IL1B/LGALS3/PIDD1/PRDX2/AKT1/TLR6/PPP1CA/JAK2/HGF/CIB1/TRAF2/TRADD/SKIL/PIK3R1/BAX/SIVA1/FGFR1/BAD/TRAF1/FAS/PPP2R1A/TCF7L2/ITM2C/STK3/RELA/NOS3/TNFSF12/STX4/BAG3/SPI1/HMOX1/PYCARD/SORT1/SRC/DAPK1/TNFRSF10C/HSPA1A/GSTP1/GPX1/GPER1/ICAM1/ITPRIP/TNFRSF1B/HYAL2/SH3RF1/BEX3/TNFRSF1A/MAPK7/PELI3/P2RX7/SGPP1/GABARAP/PML/SMAD3/IL6R/ZMYND11/GCLC/PEA15/PTPRC/BID/IGF1/AR/STRADB/PTEN",83
"GO:0008154","actin polymerization or depolymerization","73/4541","196/18870",2.38935817580041e-05,0.000396067556562283,NA,"CORO1A/CCR7/CARMIL2/CORO7/INF2/PSTPIP1/HIP1R/BIN1/TWF2/SH3BP1/SPTBN1/CDC42EP2/MICAL1/PPP1R9B/FLII/SPATC1L/JAK2/MICAL3/WAS/MEGF9/CAPZA2/PREX1/SPTBN5/DMTN/VILL/TRIOBP/PFN1/PLEKHG2/SSH3/CDC42EP4/SPTAN1/MLST8/TWF1/PSTPIP2/EVL/TMSB10/SWAP70/CYFIP2/PTK2B/ARPC5/NCK2/CDC42EP1/CFL1/KANK3/CDC42EP3/HCK/GSN/PYCARD/GAS7/CAPG/MYADM/MSRB1/PRKCD/BAIAP2/ANG/F2RL1/COTL1/VASP/MICAL2/NCKAP1/LIMA1/PFN2/CFL2/DAAM2/AIF1/ADD2/SVIL/CARMIL1/PRKCE/AVIL/SSH2/FER/KIRREL1",73
"GO:0046578","regulation of Ras protein signal transduction","69/4541","183/18870",2.48642473902728e-05,0.000409856589201182,NA,"ABCA1/FLOT1/RABGEF1/RASAL3/ARHGDIA/STMN3/EPHB2/SGSM3/SH3BP1/GIT1/ARFGAP1/LPAR6/SYNGAP1/NOTCH1/RASA4B/MYO9B/ARHGAP24/BCL6/LZTR1/MCF2L/DENND4B/LPAR1/BCR/ITPKB/GPR55/PSD/PSD4/GPR35/ITGA3/CYTH4/RASA4/GPR65/EPS8L2/ITGB1/ARHGEF18/LPAR2/NUP62/CYTH2/PIK3CB/RTN4R/CSF1/RASGRP1/RASGRP4/SRC/GPR174/P2RY10/IQSEC2/STARD8/HEG1/IQSEC1/DENND3/SH2B2/FBP1/F2RL1/ARRB1/DENND1A/SYDE2/STMN1/GABARAP/NOTCH2/KBTBD7/ARHGAP42/F11R/AUTS2/SCAI/IGF1/RALBP1/ARHGEF3/ROBO1",69
"GO:0060759","regulation of response to cytokine stimulus","69/4541","183/18870",2.48642473902728e-05,0.000409856589201182,NA,"ISG15/OAS3/USP18/IRF7/OAS1/PARP9/TRIM6/HSPA1B/ZBP1/IFIH1/TLR4/IRAK3/KLF4/RABGEF1/TLR2/SIGIRR/CD300LF/TICAM2/RBM47/PTPN6/NAIP/TXK/IL1RN/MIB2/SHARPIN/SPPL2B/NR1H2/NLRP6/ULK1/NLRC5/CDC37/TRAF2/TRIM56/IRF3/CASP1/CACTIN/GAS6/IRAK1/PARP14/CARD16/PIAS4/TTLL12/CSF1/IL1R2/PADI2/SYK/PYCARD/TREX1/SPHK1/AGPAT2/CD74/HSPA1A/GSTP1/AXL/HIF1A/F2RL1/STAP1/TNFRSF1A/MAPK7/PELI3/GFI1/MAVS/STAT2/ARG1/SAMHD1/TRIM44/IL1R1/PTPRC/ROBO1",69
"GO:0016045","detection of bacterium","12/4541","16/18870",2.4985700945111e-05,0.000409856589201182,NA,"HLA-A/HLA-B/TLR2/NLRC4/NAIP/TLR6/TLR1/CD1D/NOD2/PGLYRP1/HLA-DRB1/NOD1",12
"GO:0032930","positive regulation of superoxide anion generation","12/4541","16/18870",2.4985700945111e-05,0.000409856589201182,NA,"CLEC7A/FPR2/TGFB1/ITGB2/GNAI2/SYK/TYROBP/ITGAM/GSTP1/PRKCD/F2RL1/HVCN1",12
"GO:0042088","T-helper 1 type immune response","25/4541","48/18870",2.52687199924235e-05,0.000411977598294215,NA,"BCL3/ARID5A/TLR4/TBX21/LEF1/STAT4/IL1B/HAVCR2/SLAMF1/HLX/JAK3/IL12RB1/PLA2G4A/ANXA1/IL4R/IL27RA/IL18/HRAS/SLC11A1/SEMA4A/RELB/ASCL2/HLA-DRB1/CCR2/IL1R1",25
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","22/4541","40/18870",2.53112129766409e-05,0.000411977598294215,NA,"HLA-A/UNC93B1/HLA-DRB5/HLA-DRA/FCGR1A/FCER1G/HLA-DPA1/CTSD/CTSS/CLEC4A/DNM2/CTSF/HLA-F/B2M/IFI30/HLA-DPB1/CD74/HLA-DMB/HLA-DMA/HLA-DRB1/HLA-DOB/MFSD6",22
