"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","23/4803","37/18870",2.59937095000674e-06,4.79667545774636e-05,NA,"HLA-DQA1/HLA-DQA2/FCER1G/CTSD/IFI30/HLA-DOA/HLA-DRA/HLA-DPB1/B2M/CTSS/HLA-DOB/HLA-DPA1/PYCARD/HLA-DMB/UNC93B1/CD74/HLA-DMA/HLA-DRB5/HLA-DRB1/THBS1/FCGR2B/CTSL/CTSF",23
"GO:0010934","macrophage cytokine production","23/4803","37/18870",2.59937095000674e-06,4.79667545774636e-05,NA,"TLR4/NOD2/IRAK3/SPON2/PYCARD/LITAF/ACP5/CD74/RIPK2/TGFB1/CD36/LILRB1/TLR7/PLCG2/CARD9/MYD88/TICAM1/P2RX7/NLRX1/CUEDC2/AXL/NOD1/PANX1",23
"GO:0010935","regulation of macrophage cytokine production","23/4803","37/18870",2.59937095000674e-06,4.79667545774636e-05,NA,"TLR4/NOD2/IRAK3/SPON2/PYCARD/LITAF/ACP5/CD74/RIPK2/TGFB1/CD36/LILRB1/TLR7/PLCG2/CARD9/MYD88/TICAM1/P2RX7/NLRX1/CUEDC2/AXL/NOD1/PANX1",23
"GO:0034154","toll-like receptor 7 signaling pathway","11/4803","12/18870",2.6512938107719e-06,4.87822601742899e-05,NA,"RSAD2/TREML4/LILRA4/HAVCR2/SCIMP/PIK3AP1/UNC93B1/DDX3X/TLR7/SLC15A4/PTPN22",11
"GO:0032945","negative regulation of mononuclear cell proliferation","43/4803","89/18870",2.72963483487802e-06,5.00776902410325e-05,NA,"TYROBP/MNDA/LILRB2/SPN/CD300A/LST1/VSIR/CEBPB/HAVCR2/TNFRSF13B/CD274/CD86/PELI1/PAWR/IDO1/IL2RA/PDCD1LG2/ARG1/TSPAN32/CASP3/CD80/GPNMB/LYN/SCRIB/PRNP/SDC4/HLA-DRB1/LILRB1/BTK/CR1/LILRB4/LGALS9/PTPN6/CTLA4/FCGR2B/ZBTB7B/CBLB/VSIG4/IL4I1/CLEC4G/LGALS9C/BTN2A2/MAD1L1",43
"GO:0030316","osteoclast differentiation","49/4803","106/18870",2.85812723768795e-06,5.22830173827498e-05,NA,"FOS/TYROBP/FOSL2/CCR1/TLR4/LILRB3/OSCAR/TNFAIP6/LTF/CEBPB/GPR183/CSF1/SNX10/SBNO2/GAB2/TCIRG1/GLO1/FARP2/UBASH3B/MITF/CD81/MAPK14/SLC9B2/TNFRSF11A/LILRB1/CSF1R/CAMK4/MAFB/LILRB4/KLF10/LRRK1/SRC/ANXA2/GPR68/SH3PXD2A/GPR55/PIK3R1/TNF/FAM20C/RASSF2/IL23R/TFE3/PPARGC1B/FSTL3/NOTCH2/JUNB/TFRC/RPTOR/TMEM64",49
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","71/4803","171/18870",2.95090226085352e-06,5.38241160931982e-05,NA,"CX3CR1/CHI3L1/F2RL1/CASS4/ITGB1/HPSE/OSM/HCST/CCR7/HGF/ARRB2/NEDD4/TXN/ANGPT1/AKR1C3/C1QBP/HIP1/IL18/SEMA4D/LTK/NCF1/TCF7L2/ADAM8/WNT16/FN1/AKR1C2/STK3/PIK3AP1/TSPYL5/PINK1/TGFB1/DDR2/DDR1/FGR/CSF1R/CD28/F2R/THBS1/PTPN6/GATA3/GPX1/SRC/IGF1R/INSR/JAK2/PDGFB/STOX1/FLT3/SEMA5A/GAS6/TNF/FGFR1/ENG/HBEGF/PIK3CB/AXL/GPER1/PDGFC/F3/MC1R/HSP90AB1/MFHAS1/GCNT2/PTK2/OSBPL8/MYDGF/EXTL3/TEK/PTPRJ/P2RX4/FLT1",71
"GO:0042092","type 2 immune response","25/4803","42/18870",2.9880005308124e-06,5.4343721469617e-05,NA,"ANXA1/RSAD2/NLRP3/NOD2/CD86/HLX/BCL6/RARA/IDO1/IL18/ARG1/CD81/MYB/BCL3/ASCL2/CD74/TBX21/CCR2/GATA3/KMT2A/PRKCZ/FCER1A/IL27RA/IL4R/MEN1",25
"GO:0010950","positive regulation of endopeptidase activity","66/4803","156/18870",3.02029106835638e-06,5.47731521045895e-05,NA,"S100A9/S100A8/CLEC7A/MEFV/NLRP12/NLRP3/TNFSF10/VSIR/NLRC4/HIP1R/CTSD/FAS/CASP1/COL4A3/PICALM/GSN/BID/EPHA4/PYCARD/HIP1/IFI16/GRIN2B/MYC/BBC3/APAF1/RIPK2/LYN/PPM1F/IFT57/DDX3X/RACK1/PRELID1/SYK/LCK/F2R/CR1/PMAIP1/DAPK1/LGALS9/NDUFA13/CARD9/JAK2/GRAMD4/AIM2/CYCS/ACVR1C/BAX/TNF/PERP/UACA/BAK1/CYFIP2/PSME2/PSENEN/RPS3/NLRP2/GPER1/F3/SNCA/CIDEB/ASPH/FYN/SMAD3/EIF2AK3/NOD1/ST20",66
"GO:0046638","positive regulation of alpha-beta T cell differentiation","29/4803","52/18870",3.11422111236364e-06,5.63147548427705e-05,NA,"ANXA1/NLRP3/HLA-DRA/CD86/HLX/RARA/IL18/CD80/RIPK2/NFKBIZ/HLA-DRB1/ZAP70/SYK/LILRB4/LGALS9/ZBTB7B/ITPKB/IL23R/CD83/KLHL25/PRKCZ/SASH3/RUNX3/ADA/IL2RG/IL12RB1/SOCS1/PNP/IL4R",29
"GO:0032732","positive regulation of interleukin-1 production","37/4803","73/18870",3.20286852996511e-06,5.77522951217424e-05,NA,"CLEC7A/MEFV/TLR8/TYROBP/LILRA5/NLRP12/TLR4/IGHD/LILRA2/NLRP3/GBP5/NOD2/NLRC4/F2RL1/CASP1/HAVCR2/NAIP/PYCARD/IFI16/PANX2/GSDMD/RIPK2/CD36/LGALS9/TLR6/MYD88/EGR1/JAK2/AIM2/TNF/P2RX7/NLRP2/LPL/ORM1/SMAD3/NOD1/PANX1",37
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","22/4803","35/18870",3.2926528685336e-06,5.92020861917822e-05,NA,"HLA-DQA1/HLA-DQA2/FCER1G/CTSD/IFI30/HLA-DOA/HLA-DRA/HLA-DPB1/B2M/CTSS/HLA-DOB/HLA-DPA1/PYCARD/HLA-DMB/UNC93B1/CD74/HLA-DMA/HLA-DRB5/HLA-DRB1/FCGR2B/CTSL/CTSF",22
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","18/4803","26/18870",3.42418715477762e-06,6.12182581694095e-05,NA,"CX3CR1/KLRD1/HAVCR2/HLA-A/ARRB2/KLRC1/CEACAM1/HLA-B/TGFB1/IL7R/LILRB1/LGALS9/FCGR2B/CLEC12B/HLA-F/SERPINB9/PTPRC/MICA",18
"GO:0098581","detection of external biotic stimulus","18/4803","26/18870",3.42418715477762e-06,6.12182581694095e-05,NA,"CLEC7A/TLR2/TLR4/NOD2/NLRC4/LY96/NAIP/HLA-A/TLR1/CLEC6A/HLA-B/PGLYRP1/HLA-DRB1/CD1D/NR4A1/TLR6/SCARB1/NOD1",18
"GO:1902903","regulation of supramolecular fiber organization","139/4803","389/18870",3.58129200070226e-06,6.3846140724384e-05,NA,"PXN/SVIL/HSPA1A/F2RL1/S1PR1/MEGF9/HIP1R/FES/CDC42EP2/CCR7/TENM1/CARMIL1/HCK/MYADM/C9orf72/AEBP1/GSN/PAK1/CORO2B/NAV3/CARMIL2/CDC42EP3/PTGER4/CORO1B/ALMS1/LPAR1/PYCARD/SYNPO/LDLR/ADD2/SSH3/HAUS4/GPR65/KANK1/F11R/NCKAP1/CDC42EP4/COTL1/CAPZA2/VASP/PSRC1/CKAP5/NRP1/FKBP4/HSPA1B/PRKD1/ARPC5/BIN1/ARAP1/TWF2/GMFG/RANGRF/MLST8/PDXP/AVIL/PREX1/SWAP70/PPM1F/SPTBN1/BAIAP2/CARMIL3/MID1IP1/CFL2/PRKCD/WAS/RHOC/SCIN/SYNPO2/MAP1A/TRIOBP/SLC9A1/ARPC3/WASHC1/SDC4/PLEK/RHPN1/CAPG/ARHGEF10L/EPHA1/GPX1/FLII/CDK5R1/MTSS1/RNH1/ANKRD23/ARHGEF5/PHLDB2/FHOD1/CCDC88A/GMFB/SEMA5A/DMTN/LIMK1/PFN1/ARPIN/PIK3R1/PFN2/RGCC/SPTAN1/TWF1/EVL/TMSB10/PLEKHH2/CYFIP2/STMN1/NCK2/ARFIP1/WASHC4/CDC42EP1/KANK3/RB1/COLGALT1/RPS3/LIMA1/CLU/PLEKHG2/PICK1/DAAM2/CIB1/CHRNA7/TRPV4/SERPINF2/ARL2/SNCA/SLAIN1/ARHGEF18/ARHGEF10/SMAD3/S100A10/SNX9/HSPA8/HAUS5/PRKCE/TMOD2/SSH2/RAPGEF3/FER/WASHC2A/WHAMM",139
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","32/4803","60/18870",3.59148458477397e-06,6.38474907450944e-05,NA,"CD300LF/HSPA1A/CASP1/RBM47/IL1R1/IRF7/CSF1/TICAM2/GFI1/PARP9/NLRP6/TRIM6/MMP8/CASP4/HSPA1B/RNF185/IL7/CD74/RIPK2/ZBP1/CXCR4/TXK/AGPAT2/GAS6/PARP14/AXL/TRIM56/NLRC5/TRAF2/MAVS/TRIM32/TRIM44",32
"GO:0051651","maintenance of location in cell","92/4803","237/18870",3.65711427738839e-06,6.48315960803318e-05,NA,"S100A9/S100A8/SRGN/SLC8A1/CD19/AKAP6/CCR7/SORL1/GSN/ANK3/FTL/ASPM/TXN/PLCG1/TOPORS/FTH1/DDIT3/CXCL10/UBASH3B/DBN1/ITPR3/PLCD1/MCOLN1/PRKD1/CAMK2D/TWF2/MCOLN2/PINK1/LYN/ITPR1/PLCB2/CLIC2/HEXB/CHCHD10/SCIN/TMEM38B/LCK/PLCH2/CYBA/F2R/TSPO/PDE4D/PLCG2/GAA/PTPN6/TRPM2/HK2/GSTM2/GM2A/SYNE1/CCDC88A/PML/PRKACA/GP5/BAX/CALM2/TWF1/P2RX7/PLCB3/SLC25A23/TMSB10/VPS13A/CXCL11/TPCN2/CALR/GSTO1/TRPC1/CHD7/LIME1/GPER1/CCR5/TPCN1/PLCB1/ANXA6/P2RY6/TMEM38A/ARL2/SNCA/HSP90B1/SUN1/POLR2M/ERO1A/SP100/ARHGAP21/IBTK/PRKCE/LETM1/PTPRC/VPS13C/RANGAP1/HTT/ANKRD13C",92
"GO:0071621","granulocyte chemotaxis","57/4803","130/18870",3.71104960076356e-06,6.56034566678398e-05,NA,"S100A9/S100A8/ANXA1/CXCL8/JAML/CSF3R/CXCR2/S100A12/FCER1G/BST1/CXCR1/C5AR1/TREM1/ADGRE2/C3AR1/NOD2/TNFAIP6/IL1B/MPP1/C5AR2/IL17RA/CXCL1/CCR7/ITGA1/CSF1/JAM3/CKLF/ITGB2/MOSPD2/C1QBP/CXCL10/DAPK2/DNM1L/CD74/PREX1/CMKLR1/SYK/CSF1R/DPP4/THBS1/LGALS3/SLAMF1/BSG/CCL2/XCL2/VAV3/CXCL11/IL17RC/CCL8/ITGA9/PDE4B/TRPV4/PPIA/PTK2/CAMK1D/PIP5K1C/MDK",57
"GO:0032642","regulation of chemokine production","48/4803","104/18870",3.79608257493028e-06,6.69192098614106e-05,NA,"CLEC7A/MEFV/AIF1/TLR2/FFAR2/TLR4/SIRPA/IL6R/KLF4/NOD2/OAS3/IL1B/F2RL1/IL17RA/HAVCR2/OAS1/EIF2AK2/PYCARD/IL18/MCOLN2/IL7/CD74/RIPK2/TGFB1/DDX3X/CHIA/CD84/SYK/CSF1R/HMOX1/TLR7/LILRB4/GSTP1/LGALS9/CARD9/MYD88/EGR1/TNF/TICAM1/SELENOK/ALOX15B/SIGIRR/LPL/TRPV4/MAVS/TRIM32/IL4R/MIF",48
"GO:0045862","positive regulation of proteolysis","127/4803","350/18870",3.87231871821686e-06,6.80729900575672e-05,NA,"S100A9/S100A8/CLEC7A/MEFV/NLRP12/NLRP3/IL1B/TNFSF10/VSIR/NLRC4/HSPA1A/HIP1R/CTSD/FAS/CASP1/RNF144A/COL4A3/PICALM/TRIB1/GRN/GSN/TNFRSF1B/LRRK2/BID/RNF217/DISC1/CTSS/EPHA4/ADAM9/PYCARD/RCN3/CTSC/RNF144B/HIP1/IFI16/NFE2L2/GRIN2B/SMAD7/MYC/ADAM8/BBC3/PRICKLE1/NOP53/HSPA1B/TNP2/RNF185/PLK3/RNF19B/CCDC22/CTSH/APAF1/PINK1/RIPK2/LYN/PPM1F/IFT57/SH3RF3/GABARAP/PTEN/PSMC5/DDX3X/RACK1/BAG2/PRELID1/SYK/LCK/F2R/CR1/PMAIP1/CEBPA/DAPK1/PYHIN1/LGALS9/NDUFA13/CARD9/AXIN2/FURIN/TRIB2/SRC/ANXA2/CTSL/JAK2/GRAMD4/AIM2/CSNK1E/CYCS/ACVR1C/BAX/TNF/PERP/SIRT2/UACA/BAK1/ENO1/CYFIP2/PSME2/PSENEN/CBFA2T3/RPS3/CLU/NLRP2/GPER1/MMP14/SH3RF1/DAB2/F3/CLEC3B/SNCA/CIDEB/TRIM32/ASPH/FYN/SMAD3/EIF2AK3/S100A10/NUB1/SNX9/PTK2/CSNK1D/NOD1/GCLC/ST20/AGTPBP1/USP5/CLN6/TRIB3/RHBDD1",127
"GO:0140895","cell surface toll-like receptor signaling pathway","33/4803","63/18870",4.27829331019182e-06,7.50008585572794e-05,NA,"CD14/TLR2/TLR4/LILRA2/NINJ1/NOD2/TLR5/F2RL1/LTF/LY96/TICAM2/OAS1/PELI1/TLR1/SCIMP/IFI35/PIK3AP1/NMI/WDFY1/RIPK2/PJA2/LYN/ZNRF1/CYBA/NFKBIA/TLR6/MYD88/PIK3R1/IRAK1/TNFAIP3/PTPN22/MFHAS1/PRKCE",33
"GO:0032930","positive regulation of superoxide anion generation","13/4803","16/18870",4.65237307897118e-06,8.1332760391654e-05,NA,"CLEC7A/TYROBP/FPR2/F2RL1/ITGB2/SOD1/TGFB1/PRKCD/ITGAM/SYK/GSTP1/GNAI2/HVCN1",13
"GO:0002577","regulation of antigen processing and presentation","15/4803","20/18870",4.79403783376689e-06,8.35778253284609e-05,NA,"FGL2/SLC11A1/LILRB2/NOD2/CCR7/HLA-DOA/HLA-DOB/PYCARD/CD74/WAS/CD68/THBS1/FCGR2B/TAPBPL/NOD1",15
"GO:0002262","myeloid cell homeostasis","71/4803","173/18870",4.83647552959023e-06,8.40853913698181e-05,NA,"ANXA1/CXCR2/ID2/HCAR2/ISG15/HSPA1A/ETS1/CSF1/JAM3/B2M/VEGFA/STAT1/SPI1/BCL6/SLC25A5/MERTK/XKR8/SOD1/MTHFD1/SLC25A38/MYB/CASP3/HSPA1B/RPS19/CFLAR/SLC7A11/LYN/RPS24/MAPK14/SLC11A2/ZFP36/TGFBR3/BTK/HMOX1/MAFB/CCR2/GCNT4/G6PD/GATA3/JAK2/SLC1A5/DMTN/ITPKB/THRA/BAX/SLC15A4/BAK1/P4HTM/RPS14/RB1/PIK3CB/AXL/LIPA/PDE4B/KLF2/CDK6/SFXN1/RPS17/PRDX1/JMJD6/RPS6/HSPA9/GPI/MFHAS1/PRKDC/UBA5/ZFP36L1/PRMT1/SMAD5/FOXO3/STAT5B",71
"GO:0002827","positive regulation of T-helper 1 type immune response","14/4803","18/18870",4.90966949045555e-06,8.51234180062224e-05,NA,"SLC11A1/IL1B/IL1R1/IL18R1/PLA2G4A/IL18/ARID5A/RIPK2/TBX21/CCR2/SLAMF1/IL23R/IL12RB1/IL27RA",14
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","47/4803","102/18870",5.04156802279425e-06,8.71707829913822e-05,NA,"TNFRSF1A/NACC2/FNIP2/IER3/SOD2/BCL2A1/TNFRSF1B/BID/CRIP1/ELL3/RPL26/PYCARD/TOPORS/IFI16/POLB/BCL2/MSH2/MCL1/BCL3/HIPK1/CD74/SHISA5/BRCA2/CDKN2D/DDIT4/CDKN1A/ZNF385A/PML/SKIL/PIK3R1/BAX/TNF/BAK1/RPS3/CLU/DDIAS/E2F1/CIDEB/TRIM32/AEN/DYRK2/PRKDC/USP28/TP53/KDM1A/MIF/TMEM109",47
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","66/4803","158/18870",5.08106404176764e-06,8.7613647998895e-05,NA,"TLR4/G0S2/LTBR/IL1B/IFI6/TNFSF10/HSPA1A/HGF/ICAM1/ATF3/BID/ITM2C/PYCARD/TCF7L2/BCL2/PRDX2/NRP1/MCL1/HSPA1B/STK3/TRAF1/CFLAR/IL7/YAP1/DEDD2/PTEN/HYAL2/DDX3X/TNFRSF12A/BMPR1B/LTB/HMOX1/ITGA6/PMAIP1/MAL/GSTP1/THBS1/TMC8/CTNNA1/GPX1/LGALS3/SRC/LMNA/TLR6/PPP1CA/ITPRIP/PML/SKIL/TNF/FGFR1/PEA15/NOS3/BCL2L14/MAPK7/GPER1/TNFAIP3/SH3RF1/PELI3/TNFSF12/TRAF2/ZMYND11/GCLC/SP100/PTPRC/HTT/STRADB",66
"GO:1900027","regulation of ruffle assembly","20/4803","31/18870",5.17417216478708e-06,8.8976023247878e-05,NA,"ICAM1/STAP1/CARMIL2/KANK1/RHOG/SH3YL1/ARHGAP24/CORO1C/ABI3/PFN1/PFN2/DEF8/EVL/EPS8L2/HRAS/RCC2/NDEL1/FAM98A/PLEKHM1/WDPCP",20
"GO:0045058","T cell selection","29/4803","53/18870",5.20846085187872e-06,8.90802071441913e-05,NA,"SOCS3/IL6R/SPN/CCR7/CARD11/SLAMF6/LY9/LOXL3/BCL2/CD74/IRF4/ZAP70/SYK/TBX21/BCL11B/CD28/THEMIS/CD3E/CD3D/CD1D/CD3G/GATA3/CTSL/IL15/ITPKB/TOX/IL23R/IL12RB1/PTPRC",29
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","29/4803","53/18870",5.20846085187872e-06,8.90802071441913e-05,NA,"TLR4/G0S2/LTBR/TNFSF10/ATF3/BID/ITM2C/PYCARD/STK3/DEDD2/PTEN/HYAL2/TNFRSF12A/BMPR1B/LTB/PMAIP1/MAL/THBS1/CTNNA1/TLR6/PPP1CA/PML/SKIL/TNF/PEA15/GPER1/TNFSF12/TRAF2/PTPRC",29
"GO:0045622","regulation of T-helper cell differentiation","25/4803","43/18870",5.41338854136069e-06,9.23348515798036e-05,NA,"ANXA1/NLRP3/HLA-DRA/CD86/HLX/BCL6/RARA/LOXL3/IL18/SMAD7/ASCL2/CD80/RIPK2/IRF4/NFKBIZ/HLA-DRB1/TBX21/GATA3/ZBTB7B/IL23R/PRKCZ/JAK3/IL12RB1/JUNB/IL4R",25
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","76/4803","189/18870",5.61688584105769e-06,9.55476187140569e-05,NA,"TLR4/SIRPA/LTBR/NOD2/IL1B/DUSP1/DUSP16/RELL1/F2RL1/FAS/CD27/EPHB1/CCR7/SDCBP/HGF/NAIP/RNF13/VEGFA/SPI1/EIF2AK2/DUSP3/PYCARD/TRAF4/MAP3K4/SCIMP/NCF1/MYC/WNT16/SPHK1/GADD45B/STK3/PINK1/RIPK2/PJA2/LYN/NBR1/SH3RF3/MAP3K11/SEMA3A/FKTN/EZR/RASGRP1/GSTP1/SASH1/FLT4/CARD9/FCGR2B/EDAR/RAP2A/IGF1R/MYD88/SLAMF1/SEMA4C/DUSP10/TNIK/WNT7A/TNF/RASSF2/SH3RF1/MAP4K2/RELL2/PLCB1/TRAF2/TRPV4/SERPINF2/HRAS/PER1/PRDX1/MDFIC/PPIA/PTPN22/MFHAS1/ZMYND11/NOD1/PRMT1/MEN1",76
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","35/4803","69/18870",5.73265809996013e-06,9.72548528732484e-05,NA,"TLR2/NLRP12/TLR4/NLRP3/NOD2/IL1B/TNFSF14/CD27/HAVCR2/IL18R1/CD86/EIF2AK2/PYCARD/IL18/IFI35/PTP4A3/SPHK1/NMI/NR3C2/DDX3X/TLR7/LGALS9/SASH1/EDAR/TNF/IRAK1/ILK/CALR/RPS3/RTKN2/TRIM56/NFAT5/EDA/TRIM44/NOD1",35
"GO:0019932","second-messenger-mediated signaling","114/4803","310/18870",5.83898108611879e-06,9.87930553203638e-05,NA,"CXCL8/FPR1/FCGR3A/CLEC7A/CXCR2/CX3CR1/FPR2/BST1/CXCR1/CCR1/SLC8A1/GBP1/PDE3B/CD22/MCTP1/ADM/CXCR5/P2RX5/CCR3/AKAP6/CCR7/CCR6/LRRK2/MCTP2/VEGFA/CXCR3/LPAR1/PLCG1/GRIN2B/PTGDR2/GUCY1A2/UBE2B/TBXA2R/RCAN3/SPHK1/MCOLN1/NMUR1/PRKD1/NFATC2/CAMK2D/CAP1/CAMKK2/OPRL1/JPT2/KSR2/ITPR1/HOMER2/CLIC2/PRNP/PDE11A/TMEM38B/SLC9A1/ZAP70/CD36/CMKLR1/SYK/PLEK/TRAT1/BTK/CD3E/CCR4/LAT/CXCR6/LAT2/SLC24A4/CCR2/PDE4D/PLCG2/THBS1/CXCR4/NCALD/SLA2/TRPM2/ADGRL1/GSTM2/AHR/DMTN/HOMER3/PRKACA/TNF/CALM2/KSR1/P2RX7/CCR9/CGAS/TPCN2/GSTO1/NOS3/SELENOK/MAPK7/TBC1D10C/CCR5/PPP1R9B/ADA/TRPM4/CIB1/NFAT5/TMEM38A/CHP1/DMPK/PPP3CC/EIF2AK3/CBS/DYRK2/MGRN1/PTPRC/ATP2B4/RAPGEF3/HINT1/HTT/PTPRJ/RAPGEF2/P2RX4/PDE2A",114
"GO:0002710","negative regulation of T cell mediated immunity","19/4803","29/18870",6.39912173976325e-06,0.000107692952799056,NA,"SPN/KLRD1/NOD2/KLRC1/SMAD7/CEACAM1/ARG1/CD80/IL7R/LILRB1/TBX21/LILRB4/FCGR2B/SLAMF1/AHR/IL4I1/HLA-F/CLEC4G/PTPRC",19
"GO:0031342","negative regulation of cell killing","19/4803","29/18870",6.39912173976325e-06,0.000107692952799056,NA,"CX3CR1/KLRD1/HAVCR2/HLA-A/ARRB2/KLRC1/CEACAM1/HLA-B/TGFB1/IL7R/LILRB1/CR1/LGALS9/FCGR2B/CLEC12B/HLA-F/SERPINB9/PTPRC/MICA",19
"GO:0006801","superoxide metabolic process","36/4803","72/18870",6.4789932347109e-06,0.000108458690462229,NA,"CLEC7A/TYROBP/FPR2/BST1/NCF2/F2RL1/SOD2/ITGB2/NCF1C/NFE2L2/NCF4/SOD1/NCF1B/NCF1/ATP7A/PRDX2/ACP5/MPO/PREX1/TGFB1/PRKCD/CYBB/CD36/ITGAM/SYK/CYBA/GSTP1/SH3PXD2A/GNAI2/FBLN5/HVCN1/GCH1/NOS3/SH3PXD2B/PRDX1/CBS",36
"GO:0032481","positive regulation of type I interferon production","36/4803","72/18870",6.4789932347109e-06,0.000108458690462229,NA,"CD14/TLR8/TLR2/TLR4/ISG15/OAS3/IRF7/TICAM2/STAT1/OAS1/OAS2/TOMM70/RIPK2/DDX3X/IFIH1/ZCCHC3/FLOT1/DHX58/SYK/TLR7/PLCG2/IRF5/ARRDC4/GAPDH/MYD88/IRF1/RNF135/TICAM1/IRAK1/CGAS/TRIM56/MAVS/ZC3HAV1/PTPN22/POLR3D/G3BP1",36
"GO:0002520","immune system development","79/4803","199/18870",6.56323315028569e-06,0.000109578212728712,NA,"SLC40A1/LILRB2/LTBR/SAMHD1/IRAK3/CXCR5/CLC/HAVCR2/CCR6/CD274/BCL6/XKR8/IDO1/POLB/IL2RA/SOD1/BCL2/TCF3/PRDX2/HLA-B/MSH2/BCL3/DCAF1/PPP2R3C/CACNB4/SWAP70/RIPK3/LYN/TGFB1/LRP5/CD40/NFKBIZ/CTNNBL1/CLCF1/XRCC4/TNFRSF11A/IL7R/TBX21/BCL11B/LTB/LEF1/CD28/CD3E/CCR4/MAFB/TNFSF13/LILRB4/LGALS9/ICOS/GATA3/CD40LG/IL15/CTC1/SLC46A2/TOX/KMT2A/NFKB2/SLC15A4/CBLB/MAD2L2/LIPA/TNFAIP3/ADA/EPHB3/CDKN2B/PDCD1/SMAD3/IL27RA/TFRC/PRKDC/NSD2/PTPRC/TP53/RNF8/SBDS/THOC1/MAD1L1/STAT5B/JARID2",79
"GO:0071900","regulation of protein serine/threonine kinase activity","106/4803","285/18870",6.87853985037387e-06,0.000114539485476806,NA,"S100A12/RGS2/SLC8A1/TLR4/TCL1A/CD300A/NOD2/IL1B/DUSP1/IRAK3/DUSP16/LTF/TRIB1/TENM1/HERC5/SORL1/PKIG/ERN1/PAK1/LRRK2/CCNJL/VEGFA/CDKN1C/LATS2/ADAM9/PYCARD/MAP3K4/RGS14/PKD1/ADAM8/PSRC1/LAX1/BLM/LYN/TGFB1/LRP5/CDK5RAP1/ETAA1/MAP3K11/CD40/PRKCD/PTEN/HYAL2/DDX3X/SERTAD1/CDKN2D/TNFRSF11A/PKIA/RASGRP1/CEBPA/CDKN1A/HHEX/GSTP1/THBS1/SASH1/CAMK1/TRIB2/SRC/TLR6/INSR/CDK5R1/CCND2/ARHGEF5/PDGFB/DUSP10/FLT3/LRP6/TNF/FGFR1/SMPD1/IRAK1/RGCC/PRKAR1B/CALM2/KSR1/ACTB/RALB/PRKAR2B/RB1/PIK3CB/RPS3/ADRB2/HEG1/PDGFC/CDKN2B/MAP4K2/CIB1/TRAF2/SNCA/HRAS/IPO5/PTPN22/ERP29/IPO7/ATP2B4/RPTOR/PAQR3/HTT/TFAP4/PTPRJ/RAPGEF2/GTPBP4/TRIB3/TELO2/MEN1/FLT1",106
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","76/4803","190/18870",7.05078810721576e-06,0.000117098746696418,NA,"S100A9/S100A8/PTGS2/VNN1/NACC2/PLAUR/MMP9/HSPA1A/SOD2/LRRK2/BID/ELL3/RPL26/PYCARD/URI1/DDIT3/NFE2L2/DAPK2/SOD1/DNM1L/MYC/BCL2/MCL1/BBC3/RPL11/USP15/IVNS1ABP/CD74/PINK1/RIPK3/PARP1/PRKRA/DDX3X/RACK1/CDKN2D/PPIF/LCK/PMAIP1/NDUFA13/PLEKHF1/FCGR2B/GPX1/SRC/GRINA/FZD1/YBX3/ZNF385A/SKIL/BAX/PLAGL2/P4HB/ENO1/NCK2/PIK3CB/MAPK7/RPS3/CLU/RTKN2/TIFAB/DDIAS/TRAP1/HELLS/TRIM32/FYN/EIF2AK3/XBP1/PPIA/ERP29/RPS7/HYOU1/FIGNL1/TP53/KDM1A/RRN3/MIF/PTPMT1",76
"GO:0042554","superoxide anion generation","24/4803","41/18870",7.08316737348153e-06,0.000117327740929244,NA,"CLEC7A/TYROBP/FPR2/NCF2/F2RL1/SOD2/ITGB2/NCF1C/NCF4/SOD1/NCF1B/NCF1/ACP5/TGFB1/PRKCD/CYBB/ITGAM/SYK/CYBA/GSTP1/SH3PXD2A/GNAI2/HVCN1/SH3PXD2B",24
"GO:0097028","dendritic cell differentiation","26/4803","46/18870",7.2020602770835e-06,0.000118674157724997,NA,"LILRB2/LTBR/F2RL1/CEBPB/CCR7/SPI1/BATF2/IRF8/AZI2/HLA-B/LYN/IRF4/LILRB1/TMEM176B/CAMK4/TMEM176A/LGALS9/FCGR2B/TRPM2/FLT3/GAS6/RELB/BATF3/AXL/NOTCH2/RBPJ",26
"GO:1902622","regulation of neutrophil migration","26/4803","46/18870",7.2020602770835e-06,0.000118674157724997,NA,"CXCL8/CXCR2/BST1/C5AR1/C3AR1/NOD2/TNFAIP6/MPP1/C5AR2/CCR7/IL1R1/JAM3/MOSPD2/C1QBP/FUT7/DAPK2/DNM1L/ADAM8/FUT4/CD74/DPP4/MYD88/SLAMF8/SELENOK/CAMK1D/MDK",26
