"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002696","positive regulation of leukocyte activation","55/1062","380/18870",1.06254104360003e-10,1.40202290703024e-08,NA,"CD27/TNFSF9/EPHB2/IL2RA/IL7/CD70/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/BMI1/CD38/HLA-DQA2/HLA-DRB1/FCGR3A/CDKN1A/CCL2/HLA-A/SRC/LILRB4/NECTIN2/AXL/CD40/IRS2/TNFSF13B/PRLR/ADA/CD274/MYD88/GAS6/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/HLA-F/RIPK2/STAP1/IL15/JAK2/PDCD1LG2/IL12RB1/B2M/CD83/CD74/HLA-DOB/HLA-DMA/PTPN22/CEBPA/TICAM2/SMARCD3/PRKDC/BTN2A2/TICAM1/MDK",55
"GO:0035456","response to interferon-beta","15/1062","34/18870",1.10330785651086e-10,1.42030704064984e-08,NA,"IFITM1/XAF1/STAT1/OAS1/AIM2/PLSCR1/TLR3/IFITM3/IFITM2/IRF1/BST2/PNPT1/TREX1/IFI16/TRIM6",15
"GO:0071219","cellular response to molecule of bacterial origin","41/1062","239/18870",1.47350859213942e-10,1.85170913078854e-08,NA,"CMPK2/EPHB2/TLR10/CXCL10/GBP5/CHMP5/CCL2/FCGR2B/SRC/AXL/CD40/CX3CR1/CXCL11/KMO/CCR5/ABCA1/CD274/MYD88/GBP2/NFKBIZ/GBP3/RIPK2/STAP1/CXCL3/JAK2/PDCD1LG2/CXCL9/CASP7/TRIM5/LY96/TNFAIP3/CARD16/CD68/PTPN22/PDE4B/TSPO/CASP1/TICAM2/ZC3H12A/PRKCE/TICAM1",41
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","16/1062","40/18870",1.58281391481334e-10,1.88198174401198e-08,NA,"HLA-DQA2/HLA-DRB1/FCGR1A/FCGR2B/HLA-A/CTSL/HLA-DQB2/HLA-F/TAP2/B2M/CD74/CLEC4A/HLA-DOB/HLA-DMA/UNC93B1/IFI30",16
"GO:0032479","regulation of type I interferon production","28/1062","123/18870",1.60456950512579e-10,1.88198174401198e-08,NA,"ISG15/SIGLEC1/OAS3/LILRA4/IRF7/XAF1/STAT1/OAS1/OAS2/ZCCHC3/DHX58/TLR3/IFIH1/TLR7/IRF1/MYD88/RIPK2/MAVS/TRIM21/TREX1/ZC3HAV1/IRF5/PTPN22/NMI/TICAM2/TRIM38/TICAM1/TRIM56",28
"GO:0032606","type I interferon production","28/1062","123/18870",1.60456950512579e-10,1.88198174401198e-08,NA,"ISG15/SIGLEC1/OAS3/LILRA4/IRF7/XAF1/STAT1/OAS1/OAS2/ZCCHC3/DHX58/TLR3/IFIH1/TLR7/IRF1/MYD88/RIPK2/MAVS/TRIM21/TREX1/ZC3HAV1/IRF5/PTPN22/NMI/TICAM2/TRIM38/TICAM1/TRIM56",28
"GO:0050867","positive regulation of cell activation","56/1062","396/18870",1.77513475786454e-10,2.03677418521936e-08,NA,"CD27/TNFSF9/EPHB2/IL2RA/IL7/CD70/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/BMI1/CD38/HLA-DQA2/HLA-DRB1/FCGR3A/CDKN1A/CCL2/HLA-A/SRC/LILRB4/NECTIN2/AXL/CD40/IRS2/TNFSF13B/PRLR/ADA/CD274/MYD88/GAS6/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/HLA-F/RIPK2/STAP1/IL15/JAK2/PDCD1LG2/PLEK/IL12RB1/B2M/CD83/CD74/HLA-DOB/HLA-DMA/PTPN22/CEBPA/TICAM2/SMARCD3/PRKDC/BTN2A2/TICAM1/MDK",56
"GO:0032481","positive regulation of type I interferon production","21/1062","72/18870",2.32561242748727e-10,2.61161327495272e-08,NA,"ISG15/OAS3/IRF7/STAT1/OAS1/OAS2/ZCCHC3/DHX58/TLR3/IFIH1/TLR7/IRF1/MYD88/RIPK2/MAVS/ZC3HAV1/IRF5/PTPN22/TICAM2/TICAM1/TRIM56",21
"GO:0032496","response to lipopolysaccharide","51/1062","348/18870",3.26494143823173e-10,3.59007518978898e-08,NA,"CMPK2/EPHB2/CXCL10/LGALS9/GBP5/DUSP10/AKAP12/CNP/CHMP5/CCL2/C2/SRC/AXL/PTGFR/CD40/IDO1/CX3CR1/CXCL11/KMO/CCR5/ABCA1/CD274/MYD88/GBP2/NFKBIZ/GBP3/RIPK2/STAP1/CXCL3/JAK2/PDCD1LG2/CXCL9/CASP7/GCH1/PCK2/ACE/THBD/TRIM5/LY96/TNFAIP3/CARD16/CD68/PTPN22/TRIM6/PDE4B/TSPO/CASP1/TICAM2/ZC3H12A/PRKCE/TICAM1",51
"GO:0071222","cellular response to lipopolysaccharide","39/1062","226/18870",3.45526368711316e-10,3.72181260011903e-08,NA,"CMPK2/EPHB2/CXCL10/GBP5/CHMP5/CCL2/SRC/AXL/CD40/CX3CR1/CXCL11/KMO/CCR5/ABCA1/CD274/MYD88/GBP2/NFKBIZ/GBP3/RIPK2/STAP1/CXCL3/JAK2/PDCD1LG2/CXCL9/CASP7/TRIM5/LY96/TNFAIP3/CARD16/CD68/PTPN22/PDE4B/TSPO/CASP1/TICAM2/ZC3H12A/PRKCE/TICAM1",39
"GO:0060760","positive regulation of response to cytokine stimulus","20/1062","67/18870",3.93289868255371e-10,4.1515678493037e-08,NA,"IRF7/PARP9/IL7/HSPA1B/IFIH1/PARP14/ZBP1/AXL/NLRC5/CSF1/GAS6/RIPK2/MAVS/CD74/TRIM6/CASP1/HIF1A/TICAM2/LRRC70/TRIM56",20
"GO:0070663","regulation of leukocyte proliferation","43/1062","267/18870",4.17164152631933e-10,4.31723999527714e-08,NA,"TNFRSF13B/TNFSF9/EPHB2/IL2RA/IL5RA/IL7/CD70/LGALS9/BMI1/CD38/HLA-DRB1/FCGR3A/CDKN1A/FCGR2B/HLA-A/LILRB4/CD40/IRS2/IDO1/TNFSF13B/IRF1/PRLR/ADA/CD274/CSF1/MYD88/IL4I1/BST2/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/PTK2/IL12RB1/CD300A/TNFAIP3/CD74/PTPN22/BTN2A2/TICAM1/ATM/TNFRSF9",43
"GO:0044409","entry into host","32/1062","163/18870",4.72193564783259e-10,4.79276468255008e-08,NA,"SIGLEC1/IFITM1/LY6E/LDLR/MID2/CDK1/HSPA1B/PLSCR1/LGALS9/TRIM25/ITGB1/TRIM59/IFITM3/HLA-DRB1/SRC/IFITM2/NECTIN2/AXL/CTSL/ITGB7/CCR5/GAS6/TRIM22/SCARB2/TRIM21/TRIM5/CD74/TRIM6/TRIM38/DYNLT1/NECTIN1/SLC3A2",32
"GO:0060337","type I interferon-mediated signaling pathway","22/1062","82/18870",5.17490540290637e-10,5.07619962076057e-08,NA,"ISG15/OAS3/IFITM1/USP18/IRF7/STAT1/IFI27/OAS1/OAS2/IFIH1/STAT2/ZBP1/IFITM3/IFITM2/NLRC5/MYD88/MAVS/TREX1/SAMHD1/TRIM6/SP100/TRIM56",22
"GO:0002753","cytosolic pattern recognition receptor signaling pathway","30/1062","146/18870",5.19353504208167e-10,5.07619962076057e-08,NA,"RSAD2/OASL/OAS3/LILRA4/IRF7/DDX60/OAS1/EIF2AK2/ZCCHC3/DHX58/HSPA1B/GBP5/TRIM25/TLR3/IFIH1/SRC/TLR7/MYD88/BIRC3/GBP2/RIPK2/TIFA/COLEC12/MAVS/TNFAIP3/PTPN22/NOD1/TICAM1/UNC93B1/PIK3AP1",30
"GO:0046718","viral entry into host cell","31/1062","156/18870",6.43158998005863e-10,6.17198762086353e-08,NA,"SIGLEC1/IFITM1/LY6E/LDLR/MID2/CDK1/HSPA1B/PLSCR1/LGALS9/TRIM25/ITGB1/TRIM59/IFITM3/HLA-DRB1/IFITM2/NECTIN2/AXL/CTSL/ITGB7/CCR5/GAS6/TRIM22/SCARB2/TRIM21/TRIM5/CD74/TRIM6/TRIM38/DYNLT1/NECTIN1/SLC3A2",31
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","50/1062","346/18870",7.99360667871496e-10,7.53397429468885e-08,NA,"BTNL9/LILRA4/FPR3/OAS1/IFI35/THEMIS2/PLSCR1/GBP1/CD38/HLA-DRB1/FCGR3A/FCGR1A/FFAR2/FCGR2B/HLA-A/SRC/LILRB4/NECTIN2/CD79B/CD40/ADA/MYD88/NFKBIZ/RIPK2/STAP1/PTK2/CD300A/CACNB4/BTN3A3/BTNL3/IGHG2/C3AR1/LY96/TNFAIP3/LIMK1/PTPN22/LCP2/NMI/PDE4B/CEACAM1/TICAM2/BTN3A1/BTN3A2/ZC3H12A/BTN2A2/PRKCE/PRKD2/RBCK1/PIK3AP1/CMTM3",50
"GO:0002832","negative regulation of response to biotic stimulus","30/1062","150/18870",1.03074414690896e-09,9.54432913576398e-08,NA,"ISG15/OAS3/USP18/LILRA4/OAS1/DHX58/LGALS9/DUSP10/PARP14/STAT2/SERPING1/HLA-A/HLA-B/NLRC5/IL4I1/HLA-F/TRIM21/TREX1/SERPINB9/IFI16/SAMHD1/TNFAIP3/CARD16/PTPN22/NMI/TRAFD1/CEACAM1/PRKDC/TRIM38/MICA",30
"GO:0070661","leukocyte proliferation","50/1062","350/18870",1.19426990933199e-09,1.08678561749212e-07,NA,"TNFRSF13B/TNFSF9/EPHB2/IL2RA/IL5RA/IL7/CD70/LGALS9/HELLS/BMI1/CD38/HLA-DRB1/FCGR3A/CDKN1A/FCGR2B/HLA-A/LILRB4/CLU/CD40/IRS2/IDO1/TNFSF13B/IRF1/PRLR/ADA/CD274/CSF1/MYD88/IL4I1/BST2/NFKBIZ/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/PTK2/IL12RB1/ELF4/CD300A/ACE/TNFAIP3/CD74/GAPT/PTPN22/BTN3A1/BTN2A2/TICAM1/ATM/TNFRSF9",50
"GO:0044000","movement in host","34/1062","188/18870",1.32176794913194e-09,1.1824222433082e-07,NA,"SIGLEC1/IFITM1/LY6E/LDLR/MID2/CDK1/HSPA1B/PLSCR1/LGALS9/TRIM25/ITGB1/TRIM59/CHMP5/IFITM3/HLA-DRB1/SRC/IFITM2/NECTIN2/AXL/CTSL/ITGB7/CCR5/GAS6/PC/TRIM22/SCARB2/TRIM21/TRIM5/CD74/TRIM6/TRIM38/DYNLT1/NECTIN1/SLC3A2",34
"GO:0034341","response to type II interferon","29/1062","143/18870",1.39047805667487e-09,1.22315719718833e-07,NA,"IFITM1/STAT1/PARP9/GBP4/LGALS9/IFNG/GBP1/GBP5/TLR3/PARP14/IFITM3/CCL2/IFITM2/CD40/IRF1/NLRC5/GBP2/CCL8/BST2/GBP3/JAK2/IL12RB1/GCH1/TRIM21/CD74/GBP6/NUB1/CASP1/SP100",29
"GO:1902105","regulation of leukocyte differentiation","47/1062","321/18870",1.67088499159351e-09,1.44572639108698e-07,NA,"CD27/IRF7/TNFSF9/IL2RA/SMAD7/EVI2B/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/CDK6/TLR3/RASSF2/HLA-DRB1/FCGR2B/LILRB4/CCR1/AXL/HLA-B/CD101/IRF1/ADA/C1QC/CSF1/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/PPARGC1B/IL12RB1/TNFAIP6/CD83/CD74/PRDM1/FANCA/CEACAM1/SMARCD3/ZC3H12A/PRKDC/BTN2A2/MDK",47
"GO:0060759","regulation of response to cytokine stimulus","33/1062","183/18870",2.48913391339561e-09,2.11897561208097e-07,NA,"ISG15/OAS3/USP18/IRF7/OAS1/PARP9/IL7/HSPA1B/IFIH1/PARP14/STAT2/ZBP1/IL1R2/AXL/IL1RN/NLRC5/CSF1/GAS6/RIPK2/STAP1/MAVS/ANGPT1/TREX1/SAMHD1/TNFAIP3/CD74/CARD16/TRIM6/CASP1/HIF1A/TICAM2/LRRC70/TRIM56",33
"GO:0032944","regulation of mononuclear cell proliferation","39/1062","242/18870",2.65782126213167e-09,2.2266635907192e-07,NA,"TNFRSF13B/TNFSF9/EPHB2/IL2RA/IL7/CD70/LGALS9/BMI1/CD38/HLA-DRB1/FCGR3A/CDKN1A/FCGR2B/HLA-A/LILRB4/CD40/IRS2/IDO1/TNFSF13B/IRF1/PRLR/ADA/CD274/CSF1/MYD88/IL4I1/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/CD300A/CD74/PTPN22/BTN2A2/TICAM1/ATM/TNFRSF9",39
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","18/1062","60/18870",2.70714337136577e-09,2.23254729907321e-07,NA,"IRF7/PARP9/IL7/HSPA1B/PARP14/ZBP1/AXL/NLRC5/CSF1/GAS6/RIPK2/MAVS/CD74/TRIM6/CASP1/HIF1A/TICAM2/TRIM56",18
"GO:0050863","regulation of T cell activation","52/1062","381/18870",2.82333819770025e-09,2.2925506165326e-07,NA,"CD27/TNFSF9/IL2RA/SMAD7/IL7/CD70/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/BMI1/HLA-DQA2/HLA-DRB1/CCL2/FCGR2B/HLA-A/SRC/LILRB4/IDO1/TNFSF13B/IRF1/ADA/CD274/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/CD300A/B2M/TREX1/CD83/CD74/HLA-DOB/PRDM1/HLA-DMA/FANCA/PTPN22/CEACAM1/SMARCD3/ZC3H12A/BTN2A2/TNFRSF9/MDK",52
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","14/1062","36/18870",3.47696751870863e-09,2.78052038844608e-07,NA,"HLA-C/FCGR1A/HLA-A/HLA-B/TAP1/HLA-F/TAP2/B2M/ACE/CALR/ERAP2/CLEC4A/IFI30/MICA",14
"GO:0071216","cellular response to biotic stimulus","41/1062","265/18870",3.59746050639284e-09,2.83393978399126e-07,NA,"CMPK2/EPHB2/TLR10/CXCL10/GBP5/CHMP5/CCL2/FCGR2B/SRC/AXL/CD40/CX3CR1/CXCL11/KMO/CCR5/ABCA1/CD274/MYD88/GBP2/NFKBIZ/GBP3/RIPK2/STAP1/CXCL3/JAK2/PDCD1LG2/CXCL9/CASP7/TRIM5/LY96/TNFAIP3/CARD16/CD68/PTPN22/PDE4B/TSPO/CASP1/TICAM2/ZC3H12A/PRKCE/TICAM1",41
"GO:0002429","immune response-activating cell surface receptor signaling pathway","46/1062","318/18870",3.68887986070039e-09,2.86322175070245e-07,NA,"BTNL9/FPR3/OAS1/IFI35/THEMIS2/PLSCR1/GBP1/CD38/HLA-DRB1/FFAR2/FCGR2B/HLA-A/SRC/LILRB4/NECTIN2/CD79B/ADA/MYD88/NFKBIZ/RIPK2/STAP1/PTK2/CD300A/CACNB4/BTN3A3/BTNL3/IGHG2/C3AR1/LY96/TNFAIP3/LIMK1/PTPN22/LCP2/NMI/PDE4B/CEACAM1/TICAM2/BTN3A1/BTN3A2/ZC3H12A/BTN2A2/PRKCE/PRKD2/RBCK1/PIK3AP1/CMTM3",46
"GO:0007159","leukocyte cell-cell adhesion","55/1062","419/18870",4.08521351189872e-09,3.12489230663789e-07,NA,"CD27/TNFSF9/IL2RA/SMAD7/IL7/CD70/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/LAG3/GCNT1/BMI1/ITGB1/ZDHHC21/HLA-DQA2/HLA-DRB1/CCL2/FCGR2B/HLA-A/SRC/LILRB4/IDO1/TNFSF13B/CX3CR1/ITGB7/IRF1/ADA/CD274/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/FUT4/CD300A/B2M/CD83/ITGA4/CD74/HLA-DOB/HLA-DMA/SELL/PTPN22/CEACAM1/SMARCD3/ZC3H12A/BTN2A2/MDK",55
"GO:0046596","regulation of viral entry into host cell","16/1062","49/18870",5.21487358391074e-09,3.93201468226869e-07,NA,"IFITM1/LY6E/MID2/LGALS9/TRIM25/TRIM59/IFITM3/HLA-DRB1/IFITM2/NECTIN2/TRIM22/TRIM21/TRIM5/CD74/TRIM6/TRIM38",16
"GO:0022409","positive regulation of cell-cell adhesion","46/1062","322/18870",5.51270595880155e-09,4.05333375578721e-07,NA,"CD27/MMRN1/TNFSF9/IL2RA/SMAD7/IL7/CD70/MYO10/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/GCNT1/BMI1/HLA-DQA2/HLA-DRB1/CCL2/HLA-A/SRC/LILRB4/TNFSF13B/ADA/CD274/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/RIPK2/IL15/JAK2/PDCD1LG2/ADAM19/IL12RB1/FUT4/B2M/CD83/ITGA4/CD74/HLA-DOB/HLA-DMA/PTPN22/GCNT2/SMARCD3/BTN2A2/MDK",46
"GO:0050670","regulation of lymphocyte proliferation","38/1062","238/18870",5.52936776083136e-09,4.05333375578721e-07,NA,"TNFRSF13B/TNFSF9/EPHB2/IL2RA/IL7/CD70/LGALS9/BMI1/CD38/HLA-DRB1/FCGR3A/CDKN1A/FCGR2B/HLA-A/LILRB4/CD40/IRS2/IDO1/TNFSF13B/IRF1/PRLR/ADA/CD274/MYD88/IL4I1/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/CD300A/CD74/PTPN22/BTN2A2/TICAM1/ATM/TNFRSF9",38
"GO:0022407","regulation of cell-cell adhesion","61/1062","493/18870",5.79109101394893e-09,4.18703813309896e-07,NA,"CD27/MMRN1/TNFSF9/IL2RA/SMAD7/IL7/TNR/CD70/MYO10/NEXMIF/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/LAG3/GCNT1/BMI1/SERPINE2/ZDHHC21/HLA-DQA2/HLA-DRB1/CCL2/FCGR2B/HLA-A/SRC/LILRB4/IL1RN/IDO1/TNFSF13B/IRF1/ADA/CD274/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/PTK2/ADAM19/IL12RB1/FUT4/CD300A/B2M/CD83/ITGA4/CD74/HLA-DOB/HLA-DMA/PTPN22/PPM1F/CEACAM1/GCNT2/SMARCD3/ZC3H12A/BTN2A2/MDK",61
"GO:0001959","regulation of cytokine-mediated signaling pathway","31/1062","171/18870",6.61318914259929e-09,4.71681247224852e-07,NA,"ISG15/OAS3/USP18/IRF7/OAS1/PARP9/IL7/HSPA1B/PARP14/STAT2/ZBP1/IL1R2/AXL/IL1RN/NLRC5/CSF1/GAS6/RIPK2/STAP1/MAVS/ANGPT1/TREX1/SAMHD1/TNFAIP3/CD74/CARD16/TRIM6/CASP1/HIF1A/TICAM2/TRIM56",31
"GO:0032943","mononuclear cell proliferation","45/1062","314/18870",7.31054209506461e-09,5.14467215703347e-07,NA,"TNFRSF13B/TNFSF9/EPHB2/IL2RA/IL7/CD70/LGALS9/HELLS/BMI1/CD38/HLA-DRB1/FCGR3A/CDKN1A/FCGR2B/HLA-A/LILRB4/CD40/IRS2/IDO1/TNFSF13B/IRF1/PRLR/ADA/CD274/CSF1/MYD88/IL4I1/NFKBIZ/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/ELF4/CD300A/ACE/CD74/GAPT/PTPN22/BTN3A1/BTN2A2/TICAM1/ATM/TNFRSF9",45
"GO:0050691","regulation of defense response to virus by host","15/1062","44/18870",8.02634225633824e-09,5.51144491160616e-07,NA,"STAT1/PARP9/AIM2/IFNLR1/TRIM22/IL15/DTX3L/IL12RB1/MAVS/TNFAIP3/PTPN22/TRIM6/APOBEC3G/ZC3H12A/APOBEC3F",15
"GO:0051701","biological process involved in interaction with host","35/1062","211/18870",8.04056949969068e-09,5.51144491160616e-07,NA,"IFIT1/SIGLEC1/IFITM1/LY6E/LDLR/MID2/CDK1/HSPA1B/PLSCR1/LGALS9/TRIM25/ITGB1/TRIM59/CHMP5/IFITM3/HLA-DRB1/SRC/IFITM2/NECTIN2/AXL/CTSL/ITGB7/CCR5/GAS6/PC/TRIM22/SCARB2/TRIM21/TRIM5/CD74/TRIM6/TRIM38/DYNLT1/NECTIN1/SLC3A2",35
"GO:1903037","regulation of leukocyte cell-cell adhesion","51/1062","382/18870",8.51234667245992e-09,5.76002124836455e-07,NA,"CD27/TNFSF9/IL2RA/SMAD7/IL7/CD70/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/LAG3/GCNT1/BMI1/ZDHHC21/HLA-DQA2/HLA-DRB1/CCL2/FCGR2B/HLA-A/SRC/LILRB4/IDO1/TNFSF13B/IRF1/ADA/CD274/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/GPNMB/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/FUT4/CD300A/B2M/CD83/ITGA4/CD74/HLA-DOB/HLA-DMA/PTPN22/CEACAM1/SMARCD3/ZC3H12A/BTN2A2/MDK",51
"GO:0032722","positive regulation of chemokine production","19/1062","72/18870",1.0515644228067e-08,7.02551521971363e-07,NA,"OAS3/OAS1/EIF2AK2/IL7/LGALS9/IFNG/MCOLN2/TLR3/APP/FFAR2/TLR7/FFAR3/MYD88/RIPK2/LPL/MAVS/CD74/HIF1A/TICAM1",19
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","41/1062","275/18870",1.07984328265774e-08,7.12426605733444e-07,NA,"CD27/TNFSF9/IL2RA/IL7/CD70/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/GCNT1/BMI1/HLA-DQA2/HLA-DRB1/CCL2/HLA-A/SRC/LILRB4/TNFSF13B/ADA/CD274/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/FUT4/B2M/CD83/ITGA4/CD74/HLA-DOB/HLA-DMA/PTPN22/SMARCD3/BTN2A2/MDK",41
"GO:0002443","leukocyte mediated immunity","58/1062","466/18870",1.11284138319674e-08,7.25132940803999e-07,NA,"RSAD2/HLA-C/CD27/CD1C/IRF7/SMAD7/CD70/TUBB/PRKCZ/LGALS9/LAG3/TLR3/HLA-DRB1/FCGR3A/SERPING1/C1QA/FCGR1A/C2/C1QB/FCGR2B/HLA-A/SLAMF7/LILRB4/NECTIN2/CLU/IL21R/CD40/CX3CR1/HLA-B/C1QC/MYD88/IL4I1/BST2/NFKBIZ/HLA-F/STAP1/DNASE1/IL12RB1/TAP2/MAVS/CD300A/B2M/ACE/BTN3A3/RNF19B/IGHG2/TREX1/SERPINB9/CD74/NKG7/GAPT/CEACAM1/NBN/TICAM2/BTN3A2/TICAM1/UNC93B1/MICA",58
"GO:0070665","positive regulation of leukocyte proliferation","30/1062","166/18870",1.24559221904285e-08,8.01736064891239e-07,NA,"TNFSF9/EPHB2/IL2RA/IL5RA/IL7/CD70/LGALS9/BMI1/CD38/FCGR3A/CDKN1A/HLA-A/CD40/IRS2/TNFSF13B/PRLR/ADA/CD274/CSF1/MYD88/BST2/RIPK2/IL15/JAK2/PDCD1LG2/PTK2/IL12RB1/CD74/PTPN22/TICAM1",30
"GO:0050777","negative regulation of immune response","34/1062","205/18870",1.3163754757522e-08,8.34093754934525e-07,NA,"ISG15/OAS3/USP18/OAS1/SMAD7/DHX58/LGALS9/DUSP10/PARP14/STAT2/HLA-DRB1/SERPING1/FCGR2B/HLA-A/SRC/LILRB4/HLA-B/NLRC5/IL4I1/HLA-F/CD300A/TRIM21/TREX1/SERPINB9/IFI16/SAMHD1/TNFAIP3/RHBDF2/NMI/TRAFD1/CEACAM1/ZC3H12A/PRKDC/MICA",34
"GO:0045621","positive regulation of lymphocyte differentiation","26/1062","130/18870",1.32747016700455e-08,8.34093754934525e-07,NA,"CD27/TNFSF9/IL2RA/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/HLA-DRB1/LILRB4/AXL/ADA/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/IL12RB1/CD83/CD74/SMARCD3/PRKDC/BTN2A2/MDK",26
"GO:0044403","biological process involved in symbiotic interaction","45/1062","322/18870",1.59905775907431e-08,9.92920806164024e-07,NA,"IFIT1/SIGLEC1/IFITM1/LY6E/IFI27/LDLR/MID2/CDK1/HSPA1B/PLSCR1/LGALS9/TRIM25/APOBEC3H/ITGB1/TRIM59/CHMP5/IFITM3/HLA-DRB1/SRC/IFITM2/NECTIN2/AXL/CTSL/CX3CR1/ITGB7/CCR5/MYD88/GAS6/CCL8/PC/TRIM22/JAK2/SCARB2/APOL1/TRIM21/TRIM5/CD74/TRIM6/STOM/ZC3H12A/TRIM38/DYNLT1/NECTIN1/SLC3A2/CHD1",45
"GO:0032728","positive regulation of interferon-beta production","14/1062","40/18870",1.71948344993704e-08,1.05528298241485e-06,NA,"ISG15/OAS3/IRF7/OAS1/OAS2/TLR3/IFIH1/TLR7/IRF1/RIPK2/MAVS/IRF5/TICAM1/TRIM56",14
"GO:0016553","base conversion or substitution editing","10/1062","19/18870",1.77258573924133e-08,1.0753686818064e-06,NA,"A1CF/ADARB2/APOBEC3H/APOBEC3B/APOBEC3A/ADARB1/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",10
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","50/1062","380/18870",1.92690150907042e-08,1.1557029732811e-06,NA,"RSAD2/HLA-C/CD27/CD1C/IRF7/EPHB2/SMAD7/CD70/PRKCZ/IRF4/HLA-DRB1/FCGR3A/SERPING1/C1QA/FCGR1A/C2/C1QB/FCGR2B/HLA-A/LILRB4/NECTIN2/CLU/IL21R/CD40/TNFSF13B/HLA-B/ADA/CD274/C1QC/MYD88/IL4I1/NFKBIZ/HLA-F/RIPK2/JAK2/IL12RB1/TAP2/B2M/BTN3A3/IGHG2/TREX1/TNFAIP3/CD74/GAPT/CEACAM1/NBN/BTN3A2/ZC3H12A/UNC93B1/MICA",50
"GO:1903706","regulation of hemopoiesis","53/1062","417/18870",2.3722538174349e-08,1.40682647735072e-06,NA,"ISG15/CD27/IRF7/STAT1/TNFSF9/IL2RA/SMAD7/EVI2B/IL7/PRKCZ/HSPA1B/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/CDK6/TLR3/RASSF2/HLA-DRB1/FCGR2B/LILRB4/CCR1/AXL/HLA-B/CD101/IRF1/ADA/C1QC/CSF1/GAS6/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/PPARGC1B/IL12RB1/B2M/TNFAIP6/CD83/CD74/PRDM1/FANCA/CEBPA/CEACAM1/HIF1A/SMARCD3/ZC3H12A/PRKDC/BTN2A2/MDK",53
"GO:0050870","positive regulation of T cell activation","38/1062","251/18870",2.43853558858278e-08,1.43006564850444e-06,NA,"CD27/TNFSF9/IL2RA/IL7/CD70/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/BMI1/HLA-DQA2/HLA-DRB1/CCL2/HLA-A/SRC/LILRB4/TNFSF13B/ADA/CD274/IL4I1/HLA-DQB2/IL2RG/NFKBIZ/RIPK2/IL15/JAK2/PDCD1LG2/IL12RB1/B2M/CD83/CD74/HLA-DOB/HLA-DMA/PTPN22/SMARCD3/BTN2A2/MDK",38
"GO:0140374","antiviral innate immune response","15/1062","48/18870",3.08565585250106e-08,1.78719927442769e-06,NA,"IFIT1/IFIT3/IFIT2/USP18/MX1/OAS1/EIF2AK2/DUS2/CXCL10/DHX58/TRIM25/IFIH1/ZBP1/MAVS/TRIM6",15
