Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,GPX1
Anterograde Axonal Protein Transport (GO:0099641),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,MAPK8IP3
Regulation Of Mitophagy (GO:1901524),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,SLC25A5
Regulation Of Myeloid Leukocyte Differentiation (GO:0002761),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,IRF7
Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,CEACAM1
Axo-Dendritic Protein Transport (GO:0099640),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,MAPK8IP3
Blood Coagulation, Intrinsic Pathway (GO:0007597),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,F12
Regulation Of Response To Wounding (GO:1903034),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PLAU
Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PLSCR1
Dendritic Spine Maintenance (GO:0097062),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PICK1
Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,SAMHD1
Establishment Of Planar Polarity (GO:0001736),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,FUZ
Translocation Of Molecules Into Host (GO:0044417),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,THOC7
Tryptophan Catabolic Process (GO:0006569),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,IDO1
Glutathione Catabolic Process (GO:0006751),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,GGT5
Tryptophan Metabolic Process (GO:0006568),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,IDO1
Glycoside Catabolic Process (GO:0016139),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,GUSB
Venous Blood Vessel Development (GO:0060841),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,BMPR2
Viral mRNA Export From Host Cell Nucleus (GO:0046784),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,THOC7
Histone H2A K63-linked Deubiquitination (GO:0070537),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,MPND
Hyperosmotic Response (GO:0006972),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,YBX3
Lipoxygenase Pathway (GO:0019372),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,GPX1
Lymphatic Endothelial Cell Differentiation (GO:0060836),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,BMPR2
Mitral Valve Development (GO:0003174),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,BMPR2
Myeloid Leukocyte Mediated Immunity (GO:0002444),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,SERPINB9
Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,FCGR2B
Negative Regulation Of Actin Nucleation (GO:0051126),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PICK1
Negative Regulation Of Inflammatory Response To Wounding (GO:0106015),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,SIGLEC10
Negative Regulation Of Lipid Kinase Activity (GO:0090219),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,RUBCN
Negative Regulation Of Macrophage Migration (GO:1905522),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,C5
Negative Regulation Of Osteoblast Proliferation (GO:0033689),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,EIF2AK2
Negative Regulation Of Protein K63-linked Ubiquitination (GO:1900045),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PARP10
Nonribosomal Peptide Biosynthetic Process (GO:0019184),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,HAGH
Plasma Membrane Phospholipid Scrambling (GO:0017121),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PLSCR1
Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,RSAD2
Positive Regulation Of Astrocyte Differentiation (GO:0048711),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,HES1
Positive Regulation Of Chromosome Condensation (GO:1905821),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,NCAPH2
Positive Regulation Of Fibroblast Migration (GO:0010763),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PRKCE
Positive Regulation Of Isomerase Activity (GO:0010912),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PLSCR1
Positive Regulation Of Plasminogen Activation (GO:0010756),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,F12
Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,DOCK4
Postsynapse Organization (GO:0099173),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PICK1
Protein Localization To Cytoplasmic Stress Granule (GO:1903608),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,SSB
Protein Localization To Presynapse (GO:1905383),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,MAPK8IP3
rRNA Pseudouridine Synthesis (GO:0031118),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,TSR3
Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637),1/7,0.169621066642403,0.63211435993988,0,0,6.20458891013384,11.0081093586948,PRDM1
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),4/83,0.173167018538179,0.63211435993988,0,0,1.88870496592016,3.31184174989004,RNF144A;DNAJB2;NUB1;TRIB2
Neuron Migration (GO:0001764),3/55,0.174440590733079,0.63211435993988,0,0,2.1508932526207,3.75582752841818,NR4A2;DDIT4;SEPTIN4
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),3/55,0.174440590733079,0.63211435993988,0,0,2.1508932526207,3.75582752841818,HES1;PARP9;PARP14
RNA Biosynthetic Process (GO:0032774),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,HELB;TAF13
RNA-mediated Gene Silencing (GO:0031047),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,HELZ2;MOV10
Alpha-Amino Acid Catabolic Process (GO:1901606),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,FANCA;IDO1
Regulation Of Neuron Migration (GO:2001222),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,SRGAP2C;NTNG2
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,DNAJB2;GPS1
Chondrocyte Differentiation (GO:0002062),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,BMPR2;CREB3L2
Establishment Of Mitotic Spindle Orientation (GO:0000132),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,NDC80;ENKD1
Integrated Stress Response Signaling (GO:0140467),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,BATF2;EIF2AK2
Modified Amino Acid Transport (GO:0072337),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,SLC5A6;SLC7A7
Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,CD38;TNFSF13B
Positive Regulation Of Viral Genome Replication (GO:0045070),2/29,0.175597546262295,0.63211435993988,0,0,2.75989782886335,4.80100944398469,LARP1;IFIT1
Regulation Of Interleukin-1 Beta Production (GO:0032651),4/84,0.178346305135887,0.63211435993988,0,0,1.865,3.21531237725654,GBP5;AIM2;IFI16;NAIP
Ribosomal Small Subunit Biogenesis (GO:0042274),4/84,0.178346305135887,0.63211435993988,0,0,1.865,3.21531237725654,TBL3;SPPL2B;TSR3;IGF2BP3
Response To Endoplasmic Reticulum Stress (GO:0034976),5/114,0.179748145501781,0.63211435993988,0,0,1.71174276572802,2.93769053730042,CXCL8;HSPA5;CREB3L2;DNAJB9;ATF3
Positive Regulation Of Cellular Metabolic Process (GO:0031325),3/56,0.180983230417008,0.63211435993988,0,0,2.11020171658277,3.60707520687954,CXCL8;DCXR;PRKCE
Response To Interleukin-1 (GO:0070555),4/85,0.183577179407937,0.63211435993988,0,0,1.84188034188034,3.12220839610315,CXCL8;HYAL2;GBP1;GBP3
GPI Anchor Biosynthetic Process (GO:0006506),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,PIGQ;TP53INP2
Artery Morphogenesis (GO:0048844),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,BMPR2;HES1
Embryonic Skeletal System Morphogenesis (GO:0048704),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,EIF4A3;FUZ
Immunoglobulin Mediated Immune Response (GO:0016064),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,FCGR2B;GAPT
Negative Regulation Of Blood Coagulation (GO:0030195),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,PLAU;F12
Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,HYAL2;PARP14
Nucleic Acid Metabolic Process (GO:0090304),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,RECQL5;TREX1
Positive Regulation Of Interleukin-10 Production (GO:0032733),2/30,0.185067360904121,0.63211435993988,0,0,2.66119321291735,4.48952717554298,IRF4;ISG15
Myeloid Cell Differentiation (GO:0030099),3/57,0.187590945817927,0.63211435993988,0,0,2.07101727447217,3.46582981927641,IFI16;INHBA;SLC25A5
Exocytosis (GO:0006887),4/86,0.188857847086061,0.63211435993988,0,0,1.81932457786116,3.03237866823572,RPH3A;CCR1;EXOC3L1;STX17
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,SP100
Regulation Of Dendritic Spine Maintenance (GO:1902950),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,FCGR2B
L-arginine Transmembrane Transport (GO:1903826),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,SLC7A7
Regulation Of Fertilization (GO:0080154),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,LHFPL2
N-acylphosphatidylethanolamine Metabolic Process (GO:0070292),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,NAAA
Regulation Of Generation Of Precursor Metabolites And Energy (GO:0043467),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,PNPT1
Regulation Of Glial Cell Proliferation (GO:0060251),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,HES1
Regulation Of Helicase Activity (GO:0051095),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,IFIT1
T Cell Mediated Cytotoxicity (GO:0001913),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,MICA
T-helper 17 Cell Differentiation (GO:0072539),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,IRF4
Regulation Of Interleukin-18 Production (GO:0032661),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,GBP5
Regulation Of Lysosomal Protein Catabolic Process (GO:1905165),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,MARCHF2
Regulation Of miRNA Metabolic Process (GO:2000628),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,SMAD3
Regulation Of Mitochondrial Gene Expression (GO:0062125),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,METTL4
Basic Amino Acid Transmembrane Transport (GO:1990822),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,SLC7A7
Bone Resorption (GO:0045453),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,ZNF675
Regulation Of Toll-Like Receptor 3 Signaling Pathway (GO:0034139),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,WDFY1
Regulation Of Urine Volume (GO:0035809),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,HYAL2
Cilium Movement Involved In Cell Motility (GO:0060294),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,RSPH9
Response To Misfolded Protein (GO:0051788),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,F12
Retrograde Transport, Vesicle Recycling Within Golgi (GO:0000301),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,COG6
Formation Of Translation Preinitiation Complex (GO:0001731),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,EIF2S3B
Ubiquitin-Dependent Protein Catabolic Process Via The C-end Degron Rule Pathway (GO:0140627),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,KLHDC3
Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,HES1
Hyaluronan Catabolic Process (GO:0030214),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,HYAL2
Kynurenine Metabolic Process (GO:0070189),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,IDO1
Modification-Dependent Macromolecule Catabolic Process (GO:0043632),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,ISG15
Monocyte Activation (GO:0042117),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,HYAL2
ncRNA Export From Nucleus (GO:0097064),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,SSB
Negative Regulation Of Cholesterol Storage (GO:0010887),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,TTC39B
Negative Regulation Of Glial Cell Differentiation (GO:0045686),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,HES1
Negative Regulation Of Platelet Aggregation (GO:0090331),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,CEACAM1
Negative Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002701),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,FCGR2B
Negative Regulation Of Protein-Containing Complex Disassembly (GO:0043242),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,RUBCN
Negative Regulation Of Systemic Arterial Blood Pressure (GO:0003085),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,BMPR2
Neuronal Ion Channel Clustering (GO:0045161),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,PICK1
p38MAPK Cascade (GO:0038066),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,MAP2K6
Plasminogen Activation (GO:0031639),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,PLAU
Positive Regulation Of Centriole Replication (GO:0046601),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,PPP1R35
Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,RIGI
Positive Regulation Of Extracellular Matrix Assembly (GO:1901203),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,SMAD3
Proteasome Assembly (GO:0043248),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,NT5C3A
Pyrimidine-Containing Compound Metabolic Process (GO:0072527),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,NT5C3A
Regulation Of RNA Biosynthetic Process (GO:2001141),1/8,0.191384581416441,0.63211435993988,0,0,5.31794591641628,8.79306594925524,CXCL8
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),5/117,0.19320169233321,0.63211435993988,0,0,1.66563446187724,2.73833736365411,CD274;CXCL8;FCGR2B;CHMP5;GBP3
Positive Regulation Of Type II Interferon Production (GO:0032729),3/58,0.194260041817104,0.63211435993988,0,0,2.03325772116559,3.3316098831218,ISG15;BTN3A2;IL18R1
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),2/31,0.194607652127527,0.63211435993988,0,0,2.56929581186418,4.20534576042708,SP100;GPX1
Regulation Of Macrophage Activation (GO:0043030),2/31,0.194607652127527,0.63211435993988,0,0,2.56929581186418,4.20534576042708,MMP8;FCGR2B
Endodermal Cell Differentiation (GO:0035987),2/31,0.194607652127527,0.63211435993988,0,0,2.56929581186418,4.20534576042708,INHBA;MMP8
Negative Regulation Of DNA Biosynthetic Process (GO:2000279),2/31,0.194607652127527,0.63211435993988,0,0,2.56929581186418,4.20534576042708,BMPR2;XRN1
Non-Motile Cilium Assembly (GO:1905515),2/31,0.194607652127527,0.63211435993988,0,0,2.56929581186418,4.20534576042708,FUZ;ENKD1
Receptor Signaling Pathway Via STAT (GO:0097696),2/31,0.194607652127527,0.63211435993988,0,0,2.56929581186418,4.20534576042708,STAT1;STAT2
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),6/149,0.197135277487076,0.63211435993988,0,0,1.56597456597457,2.54293144228398,PARP10;SP100;AIM2;NLRC5;HES1;ZNF675
Regulation Of Endothelial Cell Migration (GO:0010594),4/88,0.199561358547849,0.63211435993988,0,0,1.77582417582418,2.8619777821173,CEACAM1;SP100;BMPR2;RIN2
Negative Regulation Of Protein Kinase Activity (GO:0006469),4/88,0.199561358547849,0.63211435993988,0,0,1.77582417582418,2.8619777821173,CEACAM1;HYAL2;ADAR;TRIB2
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),4/88,0.199561358547849,0.63211435993988,0,0,1.77582417582418,2.8619777821173,OCLN;PPP1R35;FUZ;AGRN
DNA-templated Transcription Initiation (GO:0006352),3/59,0.200986862082414,0.63211435993988,0,0,1.99684672333425,3.20397198963709,TAF13;GTF2H2;POLRMT
Regulation Of Type I Interferon Production (GO:0032479),3/59,0.200986862082414,0.63211435993988,0,0,1.99684672333425,3.20397198963709,DHX58;IRF7;XAF1
Protein Targeting To Mitochondrion (GO:0006626),3/59,0.200986862082414,0.63211435993988,0,0,1.99684672333425,3.20397198963709,DNLZ;TIMM10;DNAJC15
protein-RNA Complex Assembly (GO:0022618),6/150,0.201184723880756,0.63211435993988,0,0,1.55501930501931,2.49352285651685,EIF2S3B;TSSC4;RPL10;EIF3I;STRAP;ADAR
'De Novo' Post-Translational Protein Folding (GO:0051084),2/32,0.204208252257505,0.63211435993988,0,0,2.48352490421456,3.94536481995822,SDF2L1;HSPA5
Amide Transport (GO:0042886),2/32,0.204208252257505,0.63211435993988,0,0,2.48352490421456,3.94536481995822,SLC5A6;ABCA13
Regulation Of Transcription By RNA Polymerase I (GO:0006356),2/32,0.204208252257505,0.63211435993988,0,0,2.48352490421456,3.94536481995822,DDX21;MAF1
Regulation Of Transmembrane Transport (GO:0034762),2/32,0.204208252257505,0.63211435993988,0,0,2.48352490421456,3.94536481995822,OCLN;KCNJ2
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),2/32,0.204208252257505,0.63211435993988,0,0,2.48352490421456,3.94536481995822,PLK3;INHBA
Negative Regulation Of Fat Cell Differentiation (GO:0045599),2/32,0.204208252257505,0.63211435993988,0,0,2.48352490421456,3.94536481995822,SMAD3;TRIB2
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),2/32,0.204208252257505,0.63211435993988,0,0,2.48352490421456,3.94536481995822,DNLZ;DNAJC15
ERAD Pathway (GO:0036503),4/89,0.204980591935368,0.63211435993988,0,0,1.75484162895928,2.78114316830261,DNAJB2;HSPA5;DNAJB9;FBXO6
Macromolecule Biosynthetic Process (GO:0009059),7/183,0.205386949099922,0.63211435993988,0,0,1.4847459117285,2.35014420480579,RPL10;GCNT1;SRBD1;IGF2BP3;INHBA;GTPBP2;MRPL55
Negative Regulation Of Peptidase Activity (GO:0010466),3/60,0.207767792437814,0.63211435993988,0,0,1.96171330437418,3.08250721637193,SERPINB10;SERPING1;SERPINB9
protein-DNA Complex Organization (GO:0071824),3/60,0.207767792437814,0.63211435993988,0,0,1.96171330437418,3.08250721637193,PARP10;CBX5;TRIM28
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),4/90,0.210442401518281,0.63211435993988,0,0,1.73434704830054,2.70305495516989,RNF144A;DNAJB2;NUB1;TRIB2
Regulation Of Cellular Response To Oxidative Stress (GO:1900407),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,GCH1
B Cell Homeostasis (GO:0001782),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,GAPT
DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,SP100
ESCRT III Complex Disassembly (GO:1904903),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,CHMP5
ESCRT Complex Disassembly (GO:1904896),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,CHMP5
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,HSPA5
Golgi Inheritance (GO:0048313),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PLK3
IMP Metabolic Process (GO:0046040),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,AMPD2
Regulation Of Granulocyte Differentiation (GO:0030852),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,CEACAM1
Regulation Of Inflammatory Response To Wounding (GO:0106014),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,SIGLEC10
T-helper 1 Type Immune Response (GO:0042088),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,IL18BP
Regulation Of Mast Cell Activation (GO:0033003),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PLSCR1
Aminoglycan Metabolic Process (GO:0006022),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,CLN6
Axon Regeneration (GO:0031103),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,MAPK8IP3
Regulation Of Protein Localization To Centrosome (GO:1904779),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PARD6A
Cell Differentiation Involved In Metanephros Development (GO:0072202),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,STAT1
Regulation Of Tau-Protein Kinase Activity (GO:1902947),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,NAB2
Cellular Response To Oxygen Levels (GO:0071453),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PICK1
Ether Lipid Biosynthetic Process (GO:0008611),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,CHPT1
Excitatory Synapse Assembly (GO:1904861),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,SRGAP2C
Vesicle Fusion With Vacuole (GO:0051469),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,CHMP5
Leucine Transport (GO:0015820),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,SLC7A7
Leukotriene D4 Biosynthetic Process (GO:1901750),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,GGT5
Mitochondrial RNA Processing (GO:0000963),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PNPT1
Mitochondrion Morphogenesis (GO:0070584),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PNPT1
Mitral Valve Morphogenesis (GO:0003183),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,BMPR2
Multivesicular Body-Lysosome Fusion (GO:0061763),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,CHMP5
Myeloid Dendritic Cell Differentiation (GO:0043011),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,BATF2
Negative Regulation Of Bone Resorption (GO:0045779),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,GPR137
Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,NOTCH4
Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,IL1RN
Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,FCGR2B
Negative Regulation Of Necroptotic Process (GO:0060546),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,YBX3
Negative Regulation Of Protein Localization To Cell Surface (GO:2000009),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,TAX1BP3
Negative Regulation Of Sodium Ion Transmembrane Transport (GO:1902306),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PRKCE
Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,MAF1
Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,PARP14
Neuron Projection Regeneration (GO:0031102),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,MAPK8IP3
Nuclear mRNA Surveillance (GO:0071028),1/9,0.212578753367238,0.63211435993988,0,0,4.65296367112811,7.20484788673582,XRN1
